,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,72.7,
3,Proteine (g):,20.5,
4,Lipidi(g):,5,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,0,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,127,
14,Energia (kJ):,531,
15,Sodio (mg):,41,
16,Potassio (mg):,330,
17,Ferro (mg):,1.9,
18,Calcio (mg):,4,
19,Fosforo (mg):,200,
20,Magnesio (mg):,20,
21,Zinco (mg):,2.8,
22,Rame (mg):,0.08,
23,Selenio (µg):,17,
24,Tiamina (mg):,0.09,
25,Riboflavina (mg):,0.19,
26,Niacina (mg):,4.7,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
