,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,93.4,
3,Proteine (g):,2.2,
4,Lipidi(g):,1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,2.2,
7,Amido (g):,,
8,Zuccheri solubili (g):,,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,26,
14,Energia (kJ):,109,
15,Sodio (mg):,438,
16,Potassio (mg):,43,
17,Ferro (mg):,0.2,
18,Calcio (mg):,12,
19,Fosforo (mg):,11,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,tr,
25,Riboflavina (mg):,0.01,
26,Niacina (mg):,tr,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
