,0,1,2,3,4,5
1,"Categoria merceologica: 4003 - frutta secca e in guscio, semi edibili",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",90,02,505,,
6,"Energia, ricalcolata, kJ",1078,86,,,
7,"Energia, Ric con fibra, kJ",1147,86,,,
8,"Energia, ricalcolata, kcal",253,86,,,
9,"Energia, Ric con fibra, kcal",270,86,,,
10,"Proteine totali, g",27,02,505,,
11,"Proteine animali, g",00,LZ,,,
12,"Proteine vegetali, g",27,02,505,,
13,"Lipidi totali, g",06,02,505,,
14,"Lipidi animali, g",00,LZ,,,
15,"Lipidi vegetali, g",06,02,505,,
16,"Colesterolo, mg",0,LZ,,,
17,"Carboidrati disponibili (MSE), g",631,02,505,,
18,"Amido (MSE), g",00,87,,,
19,"Carboidrati solubili (MSE), g",631,02,505,,
20,"Fibra alimentare totale, g",87,02,505,,
21,"Alcol, g",00,LZ,,,
22,"Acqua, g",173,02,505,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",27,02,505,,
25,"Calcio, mg",69,02,505,,
26,"Sodio, mg",5,02,505,,
27,"Potassio, mg",750,02,505,,
28,"Fosforo, mg",65,02,505,,
29,"Zinco, mg",030,03,6404,6,"""Datteri"" WATER 17g, PROT 2.7g, FAT 0.6g, CHO 63.9g, SUGAR 63.9g"
30,"Magnesio, mg",41,BF,942,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
31,"Rame, mg",021,03,6404,6,"""Datteri"" WATER 17g, PROT 2.7g, FAT 0.6g, CHO 63.9g, SUGAR 63.9g"
32,"Selenio, µg",30,BF,6404,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
33,"Cloro, mg",370,BF,6404,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
34,"Iodio, µg",2,DH,0044,2,"""Date dried"" WATER 14.6g, PROT 2g, FAT 0.5g, CHOT 81.3g, SUGAR 63.9g"
35,"Manganese, mg",030,BF,6404,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
36,"Zolfo, mg",51,L,85,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",008,02,505,,
39,"Vitamina B2, Riboflavina, mg",015,02,505,,
40,"Vitamina C, mg",0,02,505,,
41,"Niacina, mg",220,02,505,,
42,"Vitamina B6, mg",019,L,85,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
43,"Folati totali, µg",13,L,85,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
44,"Acido pantotenico, mg",078,BF,942,2,"""Dates, dried"" WATER 14.6g, PROT 3.3g, FAT 0.2g, CHO 68g, SUGAR 68g"
45,"Biotina, µg",00,DH,0044,2,"""Date dried"" WATER 14.6g, PROT 2g, FAT 0.5g, CHOT 81.3g, SUGAR 63.9g"
46,"Vitamina B12, µg",00,LZ,,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",5,02,505,,
50,"Retinolo, µg",0,LZ,,,
51,"ß-carotene eq., µg",30,02,505,3B,
52,"Vitamina E (ATE), mg",006,DI,09087,4A,"""Dates, deglet noor"" WATER 20.53g, PROT 2.45g, FAT 0.39g, CHO 75.03g, SUGAR 63.35g, TOCPHA 0.05mg, TOCPHG 0.05mg"
53,"Vitamina D, µg",000,LZ,,,
54,"Vitamina K, µg",270,DI,09087,2,"""Dates, deglet noor"" WATER 20.53g, PROT 2.45g, FAT 0.39g, CHO 75.03g, SUGAR 63.35g"
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",005,DI,09087,3A,"Dates, Deglet Noor WATER 20.53g, PROT 2.45g, FAT 0.39g, CHO 67.03g, SUGAR 63.35g, FASAT 0.032g"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,DI,09087,3A,"Dates, Deglet Noor WATER 20.53g, PROT 2.45g, FAT 0.39g, CHO 67.03g, SUGAR 63.35g, F4-10:0 0.001g"
