0,1,2
Calorie,kcal,409.0
Calorie,kj,1712.0
Grassi,g,9.09
Carboidrati,g,72.73
Proteine,g,9.09
Fibre,g,1.8
Zuccheri,g,31.8
Acqua,g,7.5
Ceneri,g,1.6
Minerali,,
Calcio,mg,31.0
Sodio,mg,500.0
Fosforo,mg,136.0
Potassio,mg,143.0
Ferro,mg,2.56
Magnesio,mg,46.0
Zinco,mg,1.78
Rame,mg,0.185
Manganese,mg,1.4069999999999998
Selenio,mcg,24.9
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.682
Riboflavina (Vit. B2),mg,0.773
Niacina (Vit. B3),mg,9.091000000000001
Acido Pantotenico (Vit. B5),mg,0.064
Piridossina (Vit. B6),mg,0.909
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,15.0
"Folato, DFE",mcg_DFE,15.0
"Folati, totali",mcg,15.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,2.94
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,1.2
Colina totale (Vit. J),mg,22.4
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,6.567
"Acidi grassi, polinsaturi",g,2.049
"Acidi grassi, saturi",g,0.0
"Acidi grassi, trans",g,0.0
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
16:0,g,0.0
18:0,g,0.0
20:0,g,0.0
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.017
18:1 indifferenziato,g,6.477
20:1,g,0.07200000000000001
22:1 indifferenziato,g,0.0
24:1 c,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,1.9669999999999999
18:3 indifferenziato,g,0.08199999999999999
18:4,g,0.0
"20:2 n-6 c,c",g,0.0
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
