,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,10,
3,Proteine (g):,28,
4,Lipidi(g):,10,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,55,
7,Amido (g):,,
8,Zuccheri solubili (g):,,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,408,
14,Energia (kJ):,1708,
15,Sodio (mg):,3,
16,Potassio (mg):,827,
17,Ferro (mg):,10,variabile da 1.5-15.5%
18,Calcio (mg):,72,
19,Fosforo (mg):,1100,
20,Magnesio (mg):,255,
21,Zinco (mg):,1.22,
22,Rame (mg):,0.95,
23,Selenio (µg):,3.9,
24,Tiamina (mg):,2.44,
25,Riboflavina (mg):,0.61,
26,Niacina (mg):,6.2,
27,Vitamina A retinolo eq. (µg):,10,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,16,
