,0,1,2,3,4,5
1,"Note Alimento: Nome originale ""Cod liver oil""",,,,,
2,Categoria merceologica: 13003 - burro e grassi animali (esclusa panna),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,M,32,,
7,"Energia, ricalcolata, kJ",3696,86,,,
8,"Energia, Ric con fibra, kJ",3696,86,,,
9,"Energia, ricalcolata, kcal",899,86,,,
10,"Energia, Ric con fibra, kcal",899,86,,,
11,"Proteine totali, g",tr,M,32,,
12,"Proteine animali, g",tr,M,32,,
13,"Proteine vegetali, g",0.0,M,32,,
14,"Lipidi totali, g",99.9,M,32,,
15,"Lipidi animali, g",99.9,M,32,,
16,"Lipidi vegetali, g",0.0,M,32,,
17,"Colesterolo, mg",570,M,32,,
18,"Carboidrati disponibili (MSE), g",0.0,M,32,,
19,"Amido (MSE), g",0.0,M,32,,
20,"Carboidrati solubili (MSE), g",0.0,M,32,,
21,"Fibra alimentare totale, g",0.0,M,32,,
22,"Alcol, g",0.0,M,32,,
23,"Acqua, g",tr,M,32,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",tr,M,32,,
26,"Calcio, mg",tr,M,32,,
27,"Sodio, mg",tr,M,32,,
28,"Potassio, mg",tr,M,32,,
29,"Fosforo, mg",tr,M,32,,
30,"Zinco, mg",tr,M,32,,
31,"Magnesio, mg",tr,M,32,,
32,"Rame, mg",tr,M,32,,
33,"Selenio, µg",tr,M,32,,
34,"Cloro, mg",tr,M,32,,
35,"Iodio, µg",tr,M,32,,
36,"Manganese, mg",tr,M,32,,
37,"Zolfo, mg",tr,Y,4130,2,Soybean oil
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",tr,M,32,,
40,"Vitamina B2, Riboflavina, mg",tr,M,32,,
41,"Vitamina C, mg",0,M,32,,
42,"Niacina, mg",tr,M,32,,
43,"Vitamina B6, mg",tr,M,32,,
44,"Folati totali, µg",tr,M,32,,
45,"Acido pantotenico, mg",tr,M,32,,
46,"Biotina, µg",tr,M,32,,
47,"Vitamina B12, µg",tr,M,32,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",18000,AO,194000,6,
51,"Retinolo, µg",18000,AO,194000,3B,
52,"ß-carotene eq., µg",tr,M,32,3B,
53,"Vitamina E (ATE), mg",20.00,M,32,,
54,"Vitamina D, µg",210.00,M,32,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",20.10,M,32,,Altri saturi: C 15:0 tr
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,M,32,,
58,"Acido laurico, g",0.00,M,32,,
59,"Acido miristico, g",5.60,M,32,,
60,"Acido palmitico, g",12.50,M,32,,
61,"Acido stearico, g",2.00,M,32,,
62,"Acido arachidico, g",tr,M,32,,
63,"Acido beenico, g",0.00,M,32,,
64,"Acidi grassi monoinsaturi totali, g",44.60,M,32,,"Altri MUFA: C 17:1 18,3g"
65,"Acido miristoleico, g",0.00,M,32,,
66,"Acido palmitoleico, g",7.10,M,32,,
67,"Acido oleico, g",0.00,M,32,,
68,"Acidi eicosenoico, g",11.10,M,32,,
69,"Acido erucico, g",8.10,M,32,,
70,"Acidi grassi polinsaturi totali, g",29.90,M,32,,"C 16:2 0,6g, 16:3 0,4g, 16:4 1g, 18:4 2,1g, C 21:5 0,7g, C 22:5 1,4g"
71,"Acido linoleico, g",2.60,M,32,,
72,"Acido linolenico, g",1.10,M,32,,
73,"Acido arachidonico, g",0.90,M,32,,
74,"Acido eicosapentaenoico (EPA), g",10.80,M,32,,
75,"Acido decosaesaenoico (DHA), g",8.30,M,32,,
76,"Altri acidi grassi polinsaturi, g",6.20,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",0,M,32,,
79,"Treonina, mg",0,M,32,,
80,"Isoleucina, mg",0,M,32,,
81,"Leucina, mg",0,M,32,,
82,"Lisina, mg",0,M,32,,
83,"Metionina, mg",0,M,32,,
84,"Cistina, mg",0,M,32,,
85,"Fenilalanina, mg",0,M,32,,
86,"Tirosina, mg",0,M,32,,
87,"Valina, mg",0,M,32,,
88,"Arginina, mg",0,M,32,,
89,"Istidina, mg",0,M,32,,
90,"Alanina, mg",0,M,32,,
91,"Acido aspartico, mg",0,M,32,,
92,"Acido glutammico, mg",0,M,32,,
93,"Glicina, mg",0,M,32,,
94,"Prolina, mg",0,M,32,,
95,"Serina, mg",0,M,32,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",0.0,M,32,,
98,"Fruttosio, g",0.0,M,32,,
99,"Galattosio, g",0.0,M,32,,
100,"Saccarosio (MSE), g",0.0,M,32,,
101,"Maltosio (MSE), g",0.0,M,32,,
102,"Lattosio (MSE), g",0.0,M,32,,
