,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,33.7,
3,Proteine (g):,6.2,
4,Lipidi(g):,20.7,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,41.9,
7,Amido (g):,28.2,
8,Zuccheri solubili (g):,10.9,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,368,
14,Energia (kJ):,1541,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,1.3,
18,Calcio (mg):,52,
19,Fosforo (mg):,0,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0,
25,Riboflavina (mg):,0,
26,Niacina (mg):,0,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
