,0,1,2,3,4,5
1,"Note Alimento: per i nutrienti fonte 89 STIMA da ricetta (fonteINN) ingredienti: farina 0 (cod 11), 37.8g; uova intero (cod 1800), 18.9g; suino (cod 1040), 9.4g; vitellone (cod 1003), 9.4g; mortadella (cod 1155), 4.7g; prosciutto crudo (cod 1146), 4.7g grana (cod 1714), 9.4g; tuorlo (cod 1802), 3.3g; burro (cod 1900), 2.4g",,,,,
2,Categoria merceologica: 8007 - pasta ripiena (ravioli e tortellini),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,53,,
7,"Energia, ricalcolata, kJ",1312,86,,,
8,"Energia, Ric con fibra, kJ",1322,86,,,
9,"Energia, ricalcolata, kcal",310,86,,,
10,"Energia, Ric con fibra, kcal",313,86,,,
11,"Proteine totali, g",12.2,02,53,,
12,"Proteine animali, g",9.0,89,,,"RIPR da ricetta prot tot=16.58g prot anim=12.23g, prot veg=4.35g"
13,"Proteine vegetali, g",3.2,89,,,
14,"Lipidi totali, g",7.1,02,53,,
15,"Lipidi animali, g",6.9,89,,,"RIPR da ricetta lip tot=10.67g lip anim=10.29g, lip veg=0.38g"
16,"Lipidi vegetali, g",0.3,89,,,
17,"Colesterolo, mg",177,89,,,
18,"Carboidrati disponibili (MSE), g",52.6,02,53,,
19,"Amido (MSE), g",50.3,89,,,
20,"Carboidrati solubili (MSE), g",2.3,89,,,"per GS e amido RIPR da ricetta: GD=29.7g, GS=1.3g, amido=28.4g"
21,"Fibra alimentare totale, g",1.3,89,,,
22,"Alcol, g",0.0,02,53,,
23,"Acqua, g",28.2,02,53,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",1.6,89,,,
26,"Calcio, mg",146,89,,,
27,"Sodio, mg",264,89,,,
28,"Potassio, mg",190,89,,,
29,"Fosforo, mg",236,89,,,
30,"Zinco, mg",2.30,89,,,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",0.21,89,,,
33,"Vitamina B2, Riboflavina, mg",0.15,89,,,
34,"Vitamina C, mg",0,89,,,
35,"Niacina, mg",1.82,89,,,
36,"Vitamina B6, mg",0.22,89,,,
37,"Folati totali, µg",25,89,,,
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",104,89,,,
41,"Retinolo, µg",96,89,,,
42,"ß-carotene eq., µg",49,89,,,
43,"Vitamina E (ATE), mg",0.56,89,,,
44,"Vitamina D, µg",0.70,89,,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",3.19,89,,,RIPR lip=10.67g saturi=4.79g 18:1=3.43g mono=3.8g 18:2=0.97g 18:3=0.11g altri PUFA=0.05g PUFA=1.12g
47,"Acidi grassi monoinsaturi totali, g",2.53,89,,,
48,"Acido oleico, g",2.28,89,,,
49,"Acidi grassi polinsaturi totali, g",0.75,89,,,
50,"Acido linoleico, g",0.65,89,,,
51,"Acido linolenico, g",0.08,89,,,
52,"Altri acidi grassi polinsaturi, g",0.02,86,,,
