,0,1,2,3,4,5
1,Categoria merceologica: 15002 - fette biscottate,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,4013,,
6,"Energia, ricalcolata, kJ",1714,86,,,
7,"Energia, Ric con fibra, kJ",1742,86,,,
8,"Energia, ricalcolata, kcal",404,86,,,
9,"Energia, Ric con fibra, kcal",411,86,,,
10,"Proteine totali, g",10.5,03,4013,,
11,"Proteine animali, g",0.0,03,4013,,
12,"Proteine vegetali, g",10.5,03,4013,,
13,"Lipidi totali, g",6.2,03,4013,,
14,"Lipidi animali, g",0.0,03,4013,,
15,"Lipidi vegetali, g",6.2,03,4013,,
16,"Colesterolo, mg",0,28,18220,,
17,"Carboidrati disponibili (MSE), g",81.6,03,4013,,
18,"Amido (MSE), g",69.8,03,4013,,
19,"Carboidrati solubili (MSE), g",11.8,03,4013,,
20,"Fibra alimentare totale, g",3.5,03,4013,,
21,"Alcol, g",0.0,03,4013,,
22,"Acqua, g",6.0,03,4013,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",2.5,03,4013,,
25,"Calcio, mg",30,03,4013,,
26,"Sodio, mg",206,03,4013,,
27,"Potassio, mg",140,03,4013,,
28,"Fosforo, mg",109,03,4013,,
29,"Zinco, mg",2.00,28,18220,,"per tutti i nutrienti fonte 28 cod 18220 alimento simile ""crackers, melba toast, plain"" acqua=5.1g prot=12.1g lip=3.2g"
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",0.50,03,4013,,
32,"Vitamina B2, Riboflavina, mg",0.22,03,4013,,
33,"Vitamina C, mg",0,28,18220,,
34,"Niacina, mg",4.10,28,18220,,
35,"Vitamina B6, mg",0.10,28,18220,,
36,"Folati totali, µg",26,28,18220,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,28,18220,,
40,"Retinolo, µg",0,28,18220,,
41,"ß-carotene eq., µg",0,28,18220,,
42,"Vitamina E (ATE), mg",0.23,28,18220,,
43,"Vitamina D, µg",0.00,28,18220,,considerato alimento di origine vegetale
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",0.88,28,18220,,"RIPR riferito a ""crackers, melba toast, plain"" lip=3.2g saturi=0.455g 18:1=0.762g mono=0.782g 18:2=1.21g 18:3=0.071g altri PUFA=0 PUFA=1.282g"
46,"Acidi grassi monoinsaturi totali, g",1.52,28,18220,,
47,"Acido oleico, g",1.48,28,18220,,
48,"Acidi grassi polinsaturi totali, g",2.48,28,18220,,
49,"Acido linoleico, g",2.34,28,18220,,
50,"Acido linolenico, g",0.14,28,18220,,
51,"Altri acidi grassi polinsaturi, g",0.00,86,,,
