0,1,2
Calorie,kcal,27.0
Calorie,kj,113.0
Grassi,g,0.1
Carboidrati,g,6.1
Proteine,g,2.0
Fibre,g,3.1
Zuccheri,g,2.27
Acqua,g,91.0
Ceneri,g,0.8
Minerali,,
Calcio,mg,35.0
Sodio,mg,28.0
Fosforo,mg,42.0
Potassio,mg,230.0
Ferro,mg,0.4
Magnesio,mg,28.0
Zinco,mg,0.27
Rame,mg,0.062
Manganese,mg,0.18
Selenio,mcg,0.9
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,1000.0
Betaina,mg,0.5
"Vitamina A, RAE",mcg_RAE,50.0
Tiamina (Vit. B1),mg,0.07
Riboflavina (Vit. B2),mg,0.03
Niacina (Vit. B3),mg,0.3
Acido Pantotenico (Vit. B5),mg,0.187
Piridossina (Vit. B6),mg,0.19
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,80.0
"Folato, DFE",mcg_DFE,80.0
"Folati, totali",mcg,80.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,31.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.17
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,68.8
Colina totale (Vit. J),mg,12.3
"Carotene, beta",mcg,600.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,77.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.006999999999999999
"Acidi grassi, polinsaturi",g,0.049
"Acidi grassi, saturi",g,0.013000000000000001
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
16:0,g,0.012
18:0,g,0.001
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.0
18:1 indifferenziato,g,0.006999999999999999
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.021
18:3 indifferenziato,g,0.027999999999999997
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.19699999999999998
Acido glutammico,g,0.445
Alanina,g,0.07
Arginina,g,0.114
Cistina,g,0.017
Fenilalanina,g,0.064
Glicina,g,0.044000000000000004
Isoleucina,g,0.10099999999999999
Istidina,g,0.040999999999999995
Leucina,g,0.10300000000000001
Lisina,g,0.094
Metionina,g,0.02
Prolina,g,0.39299999999999996
Serina,g,0.11599999999999999
Tirosina,g,0.034
Treonina,g,0.069
Triptofano,g,0.02
Valina,g,0.085
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
