,0,1,2
1,Parte edibile (%):,73,
2,Acqua (g):,86.9,
3,Proteine (g):,0.4,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,10.7,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,10.7,
9,Fibra totale (g):,1.7,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,43,
14,Energia (kJ):,180,
15,Sodio (mg):,tr,
16,Potassio (mg):,132,
17,Ferro (mg):,0.2,
18,Calcio (mg):,5,
19,Fosforo (mg):,,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,5,
29,Vitamina E (mg):,,
