,0,1,2
1,Parte edibile (%):,57,
2,Acqua (g):,86.4,
3,Proteine (g):,0.5,
4,Lipidi(g):,0,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,10,
7,Amido (g):,0,
8,Zuccheri solubili (g):,10,
9,Fibra totale (g):,1,
10,Fibra solubile (g):,0.15,
11,Fibra insolubile (g):,0.83,
12,Alcol (g):,0,
13,Energia (kcal):,40,
14,Energia (kJ):,165,
15,Sodio (mg):,2,
16,Potassio (mg):,250,
17,Ferro (mg):,0.5,
18,Calcio (mg):,17,
19,Fosforo (mg):,8,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.05,
25,Riboflavina (mg):,0.01,
26,Niacina (mg):,0.2,
27,Vitamina A retinolo eq. (µg):,7,
28,Vitamina C (mg):,17,
29,Vitamina E (mg):,,
