0,1,2
Calorie,kcal,51.0
Calorie,kj,213.0
Grassi,g,0.1
Carboidrati,g,12.1
Proteine,g,0.2
Fibre,g,0.9
Zuccheri,g,10.83
Acqua,g,87.5
Ceneri,g,0.13
Minerali,,
Calcio,mg,10.0
Sodio,mg,6.0
Fosforo,mg,13.0
Potassio,mg,50.0
Ferro,mg,0.2
Magnesio,mg,6.0
Zinco,mg,0.04
Rame,mg,0.02
Manganese,mg,0.04
Selenio,mcg,0.3
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,31.0
"Vitamina A, RAE",mcg_RAE,2.0
Tiamina (Vit. B1),mg,0.01
Riboflavina (Vit. B2),mg,0.02
Niacina (Vit. B3),mg,0.08
Acido Pantotenico (Vit. B5),mg,0.039
Piridossina (Vit. B6),mg,0.05
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,1.0
"Folato, DFE",mcg_DFE,1.0
"Folati, totali",mcg,1.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,31.3
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.23
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.6
Colina totale (Vit. J),mg,3.4
"Carotene, beta",mcg,14.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,10.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,19.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.004
"Acidi grassi, polinsaturi",g,0.03
"Acidi grassi, saturi",g,0.02
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.001
16:0,g,0.013999999999999999
18:0,g,0.003
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.0
18:1 indifferenziato,g,0.004
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.025
18:3 indifferenziato,g,0.005
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
