,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,12.6,
3,Proteine (g):,0.6,
4,Lipidi(g):,0.2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,94.9,
7,Amido (g):,86.3,
8,Zuccheri solubili (g):,tr,
9,Fibra totale (g):,0.4,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,360,
14,Energia (kJ):,1507,
15,Sodio (mg):,4,
16,Potassio (mg):,20,
17,Ferro (mg):,1,
18,Calcio (mg):,12,
19,Fosforo (mg):,12,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0,
25,Riboflavina (mg):,0.1,
26,Niacina (mg):,0,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
