,0,1,2,3,4,5
1,Categoria merceologica: 10003 - insaccati e salumi,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,H,,,
6,"Energia, ricalcolata, kJ",556,86,,,
7,"Energia, Ric con fibra, kJ",556,86,,,
8,"Energia, ricalcolata, kcal",132,86,,,
9,"Energia, Ric con fibra, kcal",132,86,,,
10,"Proteine totali, g",22.2,H,,,
11,"Proteine animali, g",22.2,H,,,
12,"Proteine vegetali, g",0.0,H,,,
13,"Lipidi totali, g",4.4,H,,,
14,"Lipidi animali, g",4.4,H,,,
15,"Lipidi vegetali, g",0.0,H,,,
16,"Colesterolo, mg",62,H,,2,"""Prosciutto cotto"" acqua=62.2g, lip=14.7g"
17,"Carboidrati disponibili (MSE), g",1.0,H,,,nota INN: calcolati per differenza
18,"Amido (MSE), g",0.0,H,,,
19,"Carboidrati solubili (MSE), g",1.0,H,,,
20,"Fibra alimentare totale, g",0.0,H,,,
21,"Alcol, g",0.0,H,,,
22,"Acqua, g",69.7,H,,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",0.9,AA,110410,,
25,"Calcio, mg",7,AA,110410,,
26,"Sodio, mg",726,AA,110410,,
27,"Potassio, mg",254,AA,110410,,
28,"Fosforo, mg",280,AA,110410,,
29,"Zinco, mg",2.60,AA,110400,2,"""Prosciutto cotto"" acqua 62,2, prot 19,8, lip 14,7, GD1, GS1"
30,"Magnesio, mg",16,AA,110400,2,
31,"Rame, mg",0.07,AA,110400,2,
32,"Selenio, µg",6.0,AA,110400,2,
33,"Cloro, mg",1470,K,23,2,"""Ham"", acqua 73,2, prot 18,4, lip 3,3, GD 1, GS 1"
34,"Iodio, µg",5,K,23,2,
35,"Manganese, mg",0.01,K,23,2,
