0,1,2
Calorie,kcal,264.0
Calorie,kj,1105.0
Grassi,g,17.9
Carboidrati,g,4.0
Proteine,g,24.6
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,47.5
Ceneri,g,6.5
Minerali,,
Calcio,mg,275.0
Sodio,mg,1500.0
Fosforo,mg,356.0
Potassio,mg,181.0
Ferro,mg,11.88
Magnesio,mg,300.0
Zinco,mg,0.95
Rame,mg,0.11
Manganese,mg,0.05
Selenio,mcg,65.5
Vitamine,,
Retinolo (Vit. A),mcg,271.0
"Vitamina A, IU",IU,905.0
"Vitamina A, RAE",mcg_RAE,271.0
Tiamina (Vit. B1),mg,0.19
Riboflavina (Vit. B2),mg,0.62
Niacina (Vit. B3),mg,0.12
Acido Pantotenico (Vit. B5),mg,3.5
Piridossina (Vit. B6),mg,0.32
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,50.0
"Folato, DFE",mcg_DFE,50.0
"Folati, totali",mcg,50.0
Cobalamina (Vit. B12),mcg,20.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,2.9
Vitamina D3,mcg,2.9
Colecalcifenolo (Vit. D),IU,117.0
Alpha-tocoferolo (Vit. E),mg,1.89
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.6
Colina totale (Vit. J),mg,490.9
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,648.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,4.631
"Acidi grassi, polinsaturi",g,7.405
"Acidi grassi, saturi",g,4.06
Colesterolo,mg,588.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.212
16:0,g,3.555
18:0,g,0.293
Grassi monoinsaturi,,
16:1 indifferenziato,g,1.043
18:1 indifferenziato,g,3.165
20:1,g,0.309
22:1 indifferenziato,g,0.114
Grassi polinsaturi,,
18:2 indifferenziato,g,0.081
18:3 indifferenziato,g,0.017
18:4,g,0.033
20:4 indifferenziato,g,0.505
20:5 n-3,g,2.741
22:5 n-3,g,0.22899999999999998
22:6 n-3,g,3.8
Aminoacidi,,
Acido aspartico,g,2.385
Acido glutammico,g,3.633
Alanina,g,1.653
Arginina,g,1.59
Cistina,g,0.449
Fenilalanina,g,1.071
Glicina,g,0.74
Isoleucina,g,1.035
Istidina,g,0.649
Leucina,g,2.133
Lisina,g,1.834
Metionina,g,0.6459999999999999
Prolina,g,1.2
Serina,g,1.8969999999999998
Tirosina,g,0.968
Treonina,g,1.263
Triptofano,g,0.32299999999999995
Valina,g,1.263
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
