,0,1,2
1,Parte edibile (%):,,
2,Acqua (g):,77.3,
3,Proteine (g):,18,
4,Lipidi(g):,2.7,
5,Colesterolo (mg):,62,
6,Carboidrati disponibili (g):,2,
7,Amido (g):,0,
8,Zuccheri solubili (g):,2,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,104,
14,Energia (kJ):,434,
15,Sodio (mg):,,
16,Potassio (mg):,540,
17,Ferro (mg):,4.3,
18,Calcio (mg):,28,
19,Fosforo (mg):,,
20,Magnesio (mg):,29,
21,Zinco (mg):,3.3,
22,Rame (mg):,0.6,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
