,0,1,2
1,Parte edibile (%):,,
2,Acqua (g):,,
3,Proteine (g):,21.5,
4,Lipidi(g):,3.4,
5,Colesterolo (mg):,52,
6,Carboidrati disponibili (g):,0,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,117,
14,Energia (kJ):,488,
15,Sodio (mg):,55,
16,Potassio (mg):,335,
17,Ferro (mg):,1.6,
18,Calcio (mg):,4,
19,Fosforo (mg):,190,
20,Magnesio (mg):,18,
21,Zinco (mg):,3.3,
22,Rame (mg):,0.06,
23,Selenio (µg):,3,
24,Tiamina (mg):,0.11,
25,Riboflavina (mg):,0.18,
26,Niacina (mg):,4.7,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
