,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,12.5,
3,Proteine (g):,13,
4,Lipidi(g):,2.4,
5,Colesterolo (mg):,94,
6,Carboidrati disponibili (g):,77.9,
7,Amido (g):,69,
8,Zuccheri solubili (g):,2,
9,Fibra totale (g):,3.2,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,366,
14,Energia (kJ):,1530,
15,Sodio (mg):,17,
16,Potassio (mg):,164,
17,Ferro (mg):,2.1,
18,Calcio (mg):,22,
19,Fosforo (mg):,199,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.14,
25,Riboflavina (mg):,0.19,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,35,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
