0,1,2
Calorie,kcal,392.0
Calorie,kj,1641.0
Grassi,g,25.27
Carboidrati,g,41.35
Proteine,g,18.07
Fibre,g,11.8
Zuccheri,g,0.67
Acqua,g,6.04
Ceneri,g,9.27
Minerali,,
Calcio,mg,1767.0
Sodio,mg,160.0
Fosforo,mg,547.0
Potassio,mg,1400.0
Ferro,mg,44.9
Magnesio,mg,440.0
Zinco,mg,6.93
Rame,mg,1.37
Manganese,mg,7.567
Selenio,mcg,12.1
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,52.0
"Vitamina A, RAE",mcg_RAE,3.0
Tiamina (Vit. B1),mg,0.34
Riboflavina (Vit. B2),mg,0.29
Niacina (Vit. B3),mg,3.06
Piridossina (Vit. B6),mg,0.89
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,10.0
"Folato, DFE",mcg_DFE,10.0
"Folati, totali",mcg,10.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,17.1
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,1.07
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.0
Colina totale (Vit. J),mg,24.7
"Carotene, beta",mcg,31.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.0
Tocoferolo delta,mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,15.93
"Acidi grassi, polinsaturi",g,3.72
"Acidi grassi, saturi",g,2.19
Colesterolo,mg,0.0
Fitosteroli,mg,60.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.02
12:0,g,0.02
14:0,g,0.02
16:0,g,1.29
18:0,g,0.39
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.24
18:1 indifferenziato,g,15.45
20:1,g,0.24
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,3.52
18:3 indifferenziato,g,0.2
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
