,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,6.9,
3,Proteine (g):,10.8,
4,Lipidi(g):,26.8,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,52,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,52,
9,Fibra totale (g):,1.9,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,479,
14,Energia (kJ):,2006,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,3.5,
18,Calcio (mg):,80,
19,Fosforo (mg):,,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,,
29,Vitamina E (mg):,,
