,0,1,2,3,4,5
1,"Note Alimento: Nome orginale: ""Guinea hen, meat and skin, raw""",,,,,
2,"Categoria merceologica: 10050 - carne di volatili, pollo",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",68,02,1098,,riferito al pollo intero
7,"Energia, ricalcolata, kJ",638,86,,,
8,"Energia, Ric con fibra, kJ",638,86,,,
9,"Energia, ricalcolata, kcal",152,86,,,
10,"Energia, Ric con fibra, kcal",152,86,,,
11,"Proteine totali, g",23.4,15,05151,,
12,"Proteine animali, g",23.4,15,05151,,
13,"Proteine vegetali, g",0.0,15,05151,,
14,"Lipidi totali, g",6.5,15,05151,,
15,"Lipidi animali, g",6.5,15,05151,,
16,"Lipidi vegetali, g",0.0,15,05151,,
17,"Colesterolo, mg",74,15,05151,,
18,"Carboidrati disponibili (MSE), g",0.0,15,05151,,
19,"Amido (MSE), g",0.0,15,05151,,
20,"Carboidrati solubili (MSE), g",0.0,15,05151,,
21,"Fibra alimentare totale, g",0.0,15,05151,,
22,"Alcol, g",0.0,15,05151,,
23,"Acqua, g",68.9,15,05151,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.8,15,05151,,
26,"Calcio, mg",11,15,05151,,
27,"Sodio, mg",67,15,05151,,
28,"Potassio, mg",193,15,05151,,
29,"Fosforo, mg",153,15,05151,,
30,"Zinco, mg",1.10,15,05151,,
31,"Magnesio, mg",22,AG,05151,,
32,"Rame, mg",0.04,AG,05151,,
33,"Selenio, µg",16.0,AG,05151,,
34,"Cloro, mg",55,T,352,2,"""Whole turkey, raw (49% light meat, 39% dark meat, 13% skin)"" acqua=72.6g, prot=21.6g, lip=5.2g"
35,"Iodio, µg",6,T,352,2,
36,"Manganese, mg",0.02,AG,05151,2,
37,"Zolfo, mg",160,Y,6760,2,"""Turkey with skin"" acqua 72, prot 20,6, lip 6,9"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.06,15,05151,,
40,"Vitamina B2, Riboflavina, mg",0.10,15,05151,,
41,"Vitamina C, mg",1,AG,05151,,
42,"Niacina, mg",7.70,15,05151,,
43,"Vitamina B6, mg",0.38,15,05151,,
44,"Folati totali, µg",5,15,05151,,
45,"Acido pantotenico, mg",0.88,AG,05151,2,
46,"Biotina, µg",2.0,T,352,2,
47,"Vitamina B12, µg",0.3,BI,05151,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",28,15,05151,3B,
51,"Retinolo, µg",28,15,05151,,
52,"ß-carotene eq., µg",0,15,05151,3B,
53,"Vitamina E (ATE), mg",0.01,T,352,2,
54,"Vitamina D, µg",0.40,T,352,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",1.77,15,05151,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AG,05151,,
58,"Acido laurico, g",0.01,AG,05151,,
59,"Acido miristico, g",0.05,AG,05151,,
60,"Acido palmitico, g",1.30,AG,05151,,
61,"Acido stearico, g",0.37,AG,05151,,
62,"Acidi grassi monoinsaturi totali, g",2.43,15,05151,,
63,"Acido palmitoleico, g",0.34,AG,05151,,
64,"Acido oleico, g",2.00,15,05151,,
65,"Acidi eicosenoico, g",0.06,AG,05151,,
66,"Acido erucico, g",0.00,AG,05151,,
67,"Acidi grassi polinsaturi totali, g",1.41,15,05151,,
68,"Acido linoleico, g",1.19,15,05151,,
69,"Acido linolenico, g",0.05,15,05151,,
70,"Acido arachidonico, g",0.07,AG,05151,,
71,"Acido eicosapentaenoico (EPA), g",0.01,AG,05151,,"C 22:5 0,01g"
72,"Acido decosaesaenoico (DHA), g",0.03,AG,05151,,
73,"Altri acidi grassi polinsaturi, g",0.06,86,,,
74,AMINOACIDI,,,,,
75,"Triptofano, mg",259,15,05151,,
76,"Treonina, mg",963,15,05151,,
77,"Isoleucina, mg",1156,15,05151,,
78,"Leucina, mg",1693,15,05151,,
79,"Lisina, mg",1891,15,05151,,
80,"Metionina, mg",618,15,05151,,
81,"Cistina, mg",314,15,05151,,
82,"Fenilalanina, mg",906,15,05151,,
83,"Tirosina, mg",748,15,05151,,
84,"Valina, mg",1132,15,05151,,
85,"Arginina, mg",1476,15,05151,,
86,"Istidina, mg",681,15,05151,,
87,"Alanina, mg",1378,15,05151,,
88,"Acido aspartico, mg",2087,15,05151,,
89,"Acido glutammico, mg",3407,15,05151,,
90,"Glicina, mg",1572,15,05151,,
91,"Prolina, mg",1162,15,05151,,
92,"Serina, mg",829,15,05151,,
93,ZUCCHERI,,,,,
94,"Glucosio, g",0.0,15,050151,,
95,"Fruttosio, g",0.0,15,050151,,
96,"Galattosio, g",0.0,15,050151,,
97,"Saccarosio (MSE), g",0.0,15,050151,,
98,"Maltosio (MSE), g",0.0,15,050151,,
99,"Lattosio (MSE), g",0.0,15,050151,,
