0,1,2
Calorie,kcal,354.0
Calorie,kj,1481.0
Grassi,g,9.88
Carboidrati,g,64.93
Proteine,g,7.83
Fibre,g,21.1
Zuccheri,g,3.21
Acqua,g,11.36
Ceneri,g,6.02
Minerali,,
Calcio,mg,183.0
Sodio,mg,38.0
Fosforo,mg,268.0
Potassio,mg,2525.0
Ferro,mg,41.42
Magnesio,mg,193.0
Zinco,mg,4.35
Rame,mg,0.603
Manganese,mg,7.832999999999999
Selenio,mcg,4.5
Vitamine,,
Retinolo (Vit. A),mcg,0.0
Betaina,mg,9.7
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.152
Riboflavina (Vit. B2),mg,0.233
Niacina (Vit. B3),mg,5.14
Piridossina (Vit. B6),mg,1.8
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,39.0
"Folato, DFE",mcg_DFE,39.0
"Folati, totali",mcg,39.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,25.9
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,3.1
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,13.4
Colina totale (Vit. J),mg,49.2
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.12
Tocoferolo gamma,mg,0.47
Tocoferolo delta,mg,0.0
Zuccheri,,
Destrosio,g,0.38
Fruttosio,g,0.45
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,0.0
Saccarosio,g,2.38
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.66
"Acidi grassi, polinsaturi",g,2.18
"Acidi grassi, saturi",g,3.12
Colesterolo,mg,0.0
Fitosteroli,mg,82.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.1
10:0,g,0.299
12:0,g,0.5479999999999999
14:0,g,0.249
16:0,g,1.693
18:0,g,0.23199999999999998
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.0
18:1 indifferenziato,g,1.66
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,1.694
18:3 indifferenziato,g,0.48200000000000004
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
