,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,5.6,
3,Proteine (g):,6,
4,Lipidi(g):,1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,85,
7,Amido (g):,69.2,
8,Zuccheri solubili (g):,9,
9,Fibra totale (g):,1,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,352,
14,Energia (kJ):,1472,
15,Sodio (mg):,1,
16,Potassio (mg):,,
17,Ferro (mg):,,
18,Calcio (mg):,,
19,Fosforo (mg):,,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
