0,1,2
Calorie,kcal,357.0
Calorie,kj,1494.0
Grassi,g,1.4
Carboidrati,g,66.2
Proteine,g,19.9
Fibre,g,0.4
Zuccheri,g,65.8
Acqua,g,7.4
Ceneri,g,5.1
Minerali,,
Calcio,mg,285.0
Sodio,mg,385.0
Fosforo,mg,427.0
Potassio,mg,947.0
Ferro,mg,12.82
Magnesio,mg,228.0
Zinco,mg,8.55
Rame,mg,1.425
Selenio,mcg,12.1
Vitamine,,
Retinolo (Vit. A),mcg,1496.0
"Vitamina A, IU",IU,4987.0
"Vitamina A, RAE",mcg_RAE,1496.0
Tiamina (Vit. B1),mg,0.85
Riboflavina (Vit. B2),mg,0.2
Niacina (Vit. B3),mg,14.24
Piridossina (Vit. B6),mg,1.14
Acido folico (Vit. B9 o M o Folacina),mcg,285.0
Folato alimentare,mcg,0.0
"Folato, DFE",mcg_DFE,485.0
"Folati, totali",mcg,285.0
Cobalamina (Vit. B12),mcg,1.71
"Vitamina B-12, aggiunta",mcg,1.0
Acido ascorbico (Vit. C),mg,76.9
Vitamina D (D2+D3),mcg,0.0
Vitamina D3,mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,9.37
"Vitamina E, aggiunta",mg,9.37
Fillochinone (Vit. K),mcg,90.0
Colina totale (Vit. J),mg,148.4
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.314
"Acidi grassi, polinsaturi",g,0.278
"Acidi grassi, saturi",g,0.56
Colesterolo,mg,12.0
Grassi saturi,,
4:0,g,0.01
6:0,g,0.002
8:0,g,0.003
10:0,g,0.005
12:0,g,0.003
14:0,g,0.023
16:0,g,0.28600000000000003
18:0,g,0.21600000000000003
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.008
18:1 indifferenziato,g,0.302
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.247
18:3 indifferenziato,g,0.031
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,25.0
Teobromina,mg,290.0
