,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,25,
3,Proteine (g):,5,
4,Lipidi(g):,0.5,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,66.5,
7,Amido (g):,0,
8,Zuccheri solubili (g):,66.5,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,274,
14,Energia (kJ):,1146,
15,Sodio (mg):,26,
16,Potassio (mg):,979,
17,Ferro (mg):,5,
18,Calcio (mg):,67,
19,Fosforo (mg):,108,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.01,
25,Riboflavina (mg):,0.16,
26,Niacina (mg):,3.3,
27,Vitamina A retinolo eq. (µg):,1090,
28,Vitamina C (mg):,12,
29,Vitamina E (mg):,,
