,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,8.5,
3,Proteine (g):,11.9,
4,Lipidi(g):,9.2,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,69.6,
7,Amido (g):,27.5,
8,Zuccheri solubili (g):,39.3,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,391,
14,Energia (kJ):,1638,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,2,
18,Calcio (mg):,40,
19,Fosforo (mg):,180,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.1,
25,Riboflavina (mg):,0.12,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
