,0,1,2
1,Parte edibile (%):,55,
2,Acqua (g):,80.5,
3,Proteine (g):,14.7,
4,Lipidi(g):,3,
5,Colesterolo (mg):,55,
6,Carboidrati disponibili (g):,0,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,86,
14,Energia (kJ):,359,
15,Sodio (mg):,40,
16,Potassio (mg):,465,
17,Ferro (mg):,2,
18,Calcio (mg):,14,
19,Fosforo (mg):,220,
20,Magnesio (mg):,25,
21,Zinco (mg):,1.19,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.06,
26,Niacina (mg):,3,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
