,0,1,2
1,Parte edibile (%):,65,
2,Acqua (g):,80,
3,Proteine (g):,12.6,
4,Lipidi(g):,1.7,
5,Colesterolo (mg):,64,
6,Carboidrati disponibili (g):,0.6,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0.6,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,68,
14,Energia (kJ):,284,
15,Sodio (mg):,185,
16,Potassio (mg):,145,
17,Ferro (mg):,0.2,
18,Calcio (mg):,144,
19,Fosforo (mg):,189,
20,Magnesio (mg):,22,
21,Zinco (mg):,3.1,
22,Rame (mg):,1.2,
23,Selenio (µg):,,
24,Tiamina (mg):,0.07,
25,Riboflavina (mg):,0.16,
26,Niacina (mg):,1.2,
27,Vitamina A retinolo eq. (µg):,75,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
