,0,1,2,3,4,5
1,"Note Alimento: Formaggio svizzero, prodotto con latte vaccino intero, cotto.",,,,,
2,Categoria merceologica: 7001 - formaggi e latticini,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,1708,,
7,"Energia, ricalcolata, kJ",1674,86,,,
8,"Energia, Ric con fibra, kJ",1674,86,,,
9,"Energia, ricalcolata, kcal",403,86,,,
10,"Energia, Ric con fibra, kcal",403,86,,,
11,"Proteine totali, g",28.5,02,1708,,
12,"Proteine animali, g",28.5,02,1708,,
13,"Proteine vegetali, g",0.0,02,1708,,
14,"Lipidi totali, g",30.6,02,1708,,
15,"Lipidi animali, g",30.6,02,1708,,
16,"Lipidi vegetali, g",0.0,02,1708,,
17,"Colesterolo, mg",100,03,1211,6,"""Emmenthal"" acqua 35, prot 29, lip 30"
18,"Carboidrati disponibili (MSE), g",3.6,02,1708,,
19,"Amido (MSE), g",0.0,02,1708,,
20,"Carboidrati solubili (MSE), g",3.6,02,1708,,
21,"Fibra alimentare totale, g",0.0,02,1708,,
22,"Alcol, g",0.0,02,1708,,
23,"Acqua, g",34.6,02,1708,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.3,02,1708,,
26,"Calcio, mg",1145,02,1708,,
27,"Sodio, mg",450,02,1708,,
28,"Potassio, mg",107,02,1708,,
29,"Fosforo, mg",700,02,1708,,
30,"Zinco, mg",5.00,03,1211,6,
31,"Magnesio, mg",35,08,156,6,"""Emmenthal"" acqua=35.7g, lip=29.7g, prot =28.7g, GD=GS=Tr."
32,"Rame, mg",1.46,03,1211,6,
33,"Selenio, µg",7.0,08,156,6,
34,"Cloro, mg",690,08,156,6,
35,"Iodio, µg",39,08,134,2,"""Cheddar, average"" acqua 36, prot 25.5, lip 34.4"
36,"Manganese, mg",tr,08,156,6,
37,"Zolfo, mg",200,08,156,6,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.01,02,1708,,
40,"Vitamina B2, Riboflavina, mg",0.45,02,1708,,
41,"Vitamina C, mg",1,02,1708,,
42,"Niacina, mg",0.10,02,1708,,
43,"Vitamina B6, mg",0.09,08,156,6,
44,"Folati totali, µg",20,08,156,6,
45,"Acido pantotenico, mg",0.40,08,156,6,
46,"Biotina, µg",3.0,08,156,6,
47,"Vitamina B12, µg",2.0,08,156,6,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",136,03,1211,3B,"(In fonte 02 RE 425µg, in fonte AA RE 343µg], in tab. FID RE=159µg"
51,"Retinolo, µg",124,03,1211,6,
52,"ß-carotene eq., µg",70,03,1211,6,
53,"Vitamina E (ATE), mg",0.44,08,156,6,
54,"Vitamina D, µg",1.10,AP,,2,"""Emmenthal (45% fat content in dry matter)"" acqua 35.1, prot 28.4, lip 31.2"
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",17.83,AP,,3A,"Emmental cheese (45% fat content in dry matter) lip 31.2AcGrSaturiTot18.18, SommaAcButirrico,caproico,caprilico,caprico2.61, AcLaurico0.99, AcMiristico3.67, AcPalmitico8.33, AcStearico2.59, AcArachidico-3, AcBeenico-3, AcGrMonoinsaturiTot6.26, AcMiristoleico-3, AcPalmitoleico0.83, AcOleico5.43, AcEicosenoico-3, AcErucico-3, AcGrPolinstauriTot0.85, AcLinoleico0.51, AcLinolenico0.31, AcArachidonico0.03, AcEicosapentaenoico(EPA)-3, AcDecosaesaenoico(DHA)-3, AltriAcGrPolinsaturi"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",2.56,AP,,3A,
58,"Acido laurico, g",0.97,AP,,3A,
59,"Acido miristico, g",3.60,AP,,3A,
60,"Acido palmitico, g",8.17,AP,,3A,
61,"Acido stearico, g",2.54,AP,,3A,
62,"Acidi grassi monoinsaturi totali, g",6.14,AP,,3A,
63,"Acido palmitoleico, g",0.81,AP,,3A,
64,"Acido oleico, g",5.33,AP,,3A,
65,"Acidi grassi polinsaturi totali, g",0.83,AP,,3A,
66,"Acido linoleico, g",0.50,AP,,3A,
67,"Acido linolenico, g",0.30,AP,,3A,
68,"Acido arachidonico, g",0.03,AP,,3A,
69,"Altri acidi grassi polinsaturi, g",0.00,86,,,
70,AMINOACIDI,,,,,
71,"Triptofano, mg",454,AP,,3A,"Emmental cheese (45% fat content in dry matter) prot 28.9, Triptofano460, Treonina1120, Isoleucina1494, Leucina2725, Lisina2469, Metionina829, Cistina190, Fenilalanina1561, Tirosina1699, Valina1953, Arginina980, Istidina932, Alanina881, Acido aspartico2072, Acido glutammico6065, Glicina549, Prolina3671, Serina1749"
72,"Treonina, mg",1104,AP,,3A,
