,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,36,
3,Proteine (g):,0.5,
4,Lipidi(g):,tr,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,58.7,
7,Amido (g):,0,
8,Zuccheri solubili (g):,58.7,
9,Fibra totale (g):,2.2,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,222,
14,Energia (kJ):,930,
15,Sodio (mg):,12,
16,Potassio (mg):,100,
17,Ferro (mg):,1.4,
18,Calcio (mg):,18,
19,Fosforo (mg):,7,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.02,
26,Niacina (mg):,0.9,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,4,
29,Vitamina E (mg):,tr,
