,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,81.1,
3,Proteine (g):,0.5,
4,Lipidi(g):,tr,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,14,
7,Amido (g):,0,
8,Zuccheri solubili (g):,14,
9,Fibra totale (g):,0.9,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,55,
14,Energia (kJ):,228,
15,Sodio (mg):,4,
16,Potassio (mg):,110,
17,Ferro (mg):,0.2,
18,Calcio (mg):,3,
19,Fosforo (mg):,11,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.01,
25,Riboflavina (mg):,0.01,
26,Niacina (mg):,0.6,
27,Vitamina A retinolo eq. (µg):,13,
28,Vitamina C (mg):,5,
29,Vitamina E (mg):,,
