,0,1,2,3,4,5
1,"Categoria merceologica: 2007 - funghi, tartufi",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",92,02,328,,
6,"Energia, ricalcolata, kJ",115,86,,,
7,"Energia, Ric con fibra, kJ",135,86,,,
8,"Energia, ricalcolata, kcal",27,86,,,
9,"Energia, Ric con fibra, kcal",32,86,,,
10,"Proteine totali, g",39,02,328,,nota INN: 60% dell'N e' non proteico
11,"Proteine animali, g",00,02,328,,
12,"Proteine vegetali, g",39,02,328,,
13,"Lipidi totali, g",07,02,328,,
14,"Lipidi animali, g",00,02,328,,
15,"Lipidi vegetali, g",07,02,328,,
16,"Colesterolo, mg",0,02,328,,
17,"Carboidrati disponibili (MSE), g",14,03,6030,,"per GD, GS e amido RIPR, riferito a Funghi porcini acqua=91g GD=1.6g, GS=1.3g, amido=0.3g"
18,"Amido (MSE), g",02,03,6030,,
19,"Carboidrati solubili (MSE), g",12,03,6030,,
20,"Fibra alimentare totale, g",25,02,328,,
21,"Alcol, g",00,02,328,,
22,"Acqua, g",920,02,328,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",12,02,328,,
25,"Calcio, mg",22,02,328,,
26,"Sodio, mg",52,02,328,,
27,"Potassio, mg",235,02,328,,
28,"Fosforo, mg",142,02,328,,
29,"Zinco, mg",010,03,6030,,RIPR acqua=91g Zn=0.1mg
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",038,02,328,,
32,"Vitamina B2, Riboflavina, mg",026,02,328,,
33,"Vitamina C, mg",3,02,328,,
34,"Niacina, mg",400,02,328,,
35,"Vitamina B6, mg",018,09,284,,"per tutti i nutrienti 02/329 ALIMENTO SIMILE Mushrooms acqua=92.6g, lip=0.5g, prot=1.8g (N tot - N non proteico)"
36,"Folati totali, µg",44,09,284,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,02,328,,
40,"Retinolo, µg",0,02,328,,
41,"ß-carotene eq., µg",0,02,328,,
42,"Vitamina E (ATE), mg",012,09,284,,
43,"Vitamina D, µg",310,W,797,,"ALIMENTO SIMILE Edible boletus acqua=88.6g, prot=3.6g"
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",015,E,609,,RIPR lip=0.6g saturi=0.163g 18:1=tracce mono=tracce 18:2=0.06g 18:3=0.27g altri PUFA=0 PUFA=0.33g
46,"Acidi grassi monoinsaturi totali, g",tr,E,609,,
47,"Acido oleico, g",tr,E,609,,
48,"Acidi grassi polinsaturi totali, g",038,E,609,,
49,"Acido linoleico, g",007,E,609,,
50,"Acido linolenico, g",031,E,609,,
51,"Altri acidi grassi polinsaturi, g",000,86,,,
