,0,1,2,3,4,5
1,"Categoria merceologica: 24005 - dadi, gelatina alimentare, estratti e prodotti a base di glutammato",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,2255,,
6,"Energia, ricalcolata, kJ",1505,86,,,
7,"Energia, Ric con fibra, kJ",1505,86,,,
8,"Energia, ricalcolata, kcal",354,86,,,
9,"Energia, Ric con fibra, kcal",354,86,,,
10,"Proteine totali, g",883,03,2255,,
11,"Proteine animali, g",883,03,2255,,
12,"Proteine vegetali, g",00,03,2255,,
13,"Lipidi totali, g",01,03,2255,,
14,"Lipidi animali, g",01,03,2255,,
15,"Lipidi vegetali, g",00,03,2255,,
16,"Colesterolo, mg",0,M,360,,
17,"Carboidrati disponibili (MSE), g",00,M,360,,"per tutti i nutrienti fonte M codice 360 ALIMENTO SIMILE Gelatine acqua=13g, lip=0g, prot=84.4g"
18,"Amido (MSE), g",00,M,360,,
19,"Carboidrati solubili (MSE), g",00,M,360,,
20,"Fibra alimentare totale, g",00,M,360,,
21,"Alcol, g",00,03,2255,,
22,"Acqua, g",100,02,2255,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",21,M,360,,
25,"Calcio, mg",250,M,360,,
26,"Sodio, mg",100,03,2255,,
27,"Potassio, mg",10,03,2255,,
28,"Fosforo, mg",32,M,360,,
29,"Zinco, mg",020,M,360,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",tr,M,360,,
32,"Vitamina B2, Riboflavina, mg",tr,M,360,,
33,"Vitamina C, mg",0,M,360,,
34,"Niacina, mg",tr,M,360,,
35,"Vitamina B6, mg",tr,M,360,,
36,"Folati totali, µg",tr,M,360,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,M,360,,
40,"Retinolo, µg",0,M,360,,
41,"ß-carotene eq., µg",0,M,360,,
42,"Vitamina E (ATE), mg",000,M,360,,
43,"Vitamina D, µg",000,M,360,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",004,02,1001,,RIPR riferito a Bovino adulto lip=15.4g saturi=6.52g 18:1=6.36g mono=7.54g 18:2=0.3g 18:3=0.2g altri PUFA=0.15g PUFA=0.65g
46,"Acidi grassi monoinsaturi totali, g",005,02,1001,,
47,"Acido oleico, g",004,02,1001,,
48,"Acidi grassi polinsaturi totali, g",tr,02,1001,,
49,"Acido linoleico, g",tr,02,1001,,
50,"Acido linolenico, g",tr,02,1001,,
51,"Altri acidi grassi polinsaturi, g",000,86,,,
