,0,1,2
1,Parte edibile (%):,,
2,Acqua (g):,,
3,Proteine (g):,,
4,Lipidi(g):,,
5,Colesterolo (mg):,92,
6,Carboidrati disponibili (g):,0,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,,
14,Energia (kJ):,,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,,
18,Calcio (mg):,,
19,Fosforo (mg):,,
20,Magnesio (mg):,25,
21,Zinco (mg):,2.4,
22,Rame (mg):,0.16,
23,Selenio (µg):,6,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
