,0,1,2,3,4,5
1,"Note Alimento: Media ponderata sui consumi da indagine INRAN-SCAI 2005-2006 di frutta secca zuccherina: Castagne secche 42.9%, Uvetta 14.3%, Fichi secchi 8.58%, Prugne secche 8.58%, Datteri Deglet Noor disidratati 4.29%, Datteri Medjool disidratati 4.29%, Albicocche disidratate 4.29%, Albicocche polpa secca 4.29%, Mele polpa secca 4.29%, Mele disidratate 4.29%.",,,,,
2,"Categoria merceologica: 4003 - frutta secca e in guscio, semi edibili",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",98,89,,,
7,"Energia, ricalcolata, kJ",1185,86,,,
8,"Energia, Ric con fibra, kJ",1280,86,,,
9,"Energia, ricalcolata, kcal",279,86,,,
10,"Energia, Ric con fibra, kcal",302,86,,,
11,"Proteine totali, g",4.1,89,,,
12,"Proteine animali, g",0.0,LZ,,,
13,"Proteine vegetali, g",4.1,89,,,
14,"Lipidi totali, g",2.0,89,,,
15,"Lipidi animali, g",0.0,LZ,,,
16,"Lipidi vegetali, g",2.0,89,,,
17,"Colesterolo, mg",0,LZ,,,
18,"Carboidrati disponibili (MSE), g",65.1,89,,,
19,"Amido (MSE), g",19.7,89,,,
20,"Carboidrati solubili (MSE), g",45.3,89,,,
21,"Fibra alimentare totale, g",11.9,89,,,
22,"Alcol, g",0.0,LZ,,,
23,"Acqua, g",15.3,89,,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",2.6,89,,,
26,"Calcio, mg",71,89,,,
27,"Sodio, mg",30,89,,,
28,"Potassio, mg",806,89,,,
29,"Fosforo, mg",98,89,,,
30,"Zinco, mg",0.62,89,,,
31,"Magnesio, mg",49,89,,,
32,"Rame, mg",0.35,89,,,
33,"Selenio, µg",1.3,89,,,
34,"Cloro, mg",64,89,,,
35,"Iodio, µg",1,89,,,
36,"Manganese, mg",0.57,89,,,
37,"Zolfo, mg",57,89,,,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.11,89,,,
40,"Vitamina B2, Riboflavina, mg",0.27,89,,,
41,"Vitamina C, mg",2,89,,,
42,"Niacina, mg",1.59,89,,,
43,"Vitamina B6, mg",0.40,89,,,
44,"Folati totali, µg",55,89,,,
45,"Acido pantotenico, mg",0.64,89,,,
46,"Biotina, µg",2.1,89,,,
47,"Vitamina B12, µg",0.0,LZ,,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",111,89,,,
51,"Retinolo, µg",0,LZ,,,
52,"ß-carotene eq., µg",667,89,,,
53,"Vitamina E (ATE), mg",1.58,89,,,
54,"Vitamina D, µg",0.00,LZ,,,
55,"Vitamina K, µg",11.13,89,,,
56,ACIDI GRASSI,,,,,
57,"Acidi grassi saturi totali, g",0.33,89,,,
58,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,89,,,
59,"Acido laurico, g",0.00,89,,,
60,"Acido miristico, g",0.00,89,,,
61,"Acido palmitico, g",0.29,89,,,
62,"Acido stearico, g",0.03,89,,,
63,"Acido arachidico, g",0.01,89,,,
64,"Acido beenico, g",0.00,89,,,
65,"Acidi grassi monoinsaturi totali, g",0.62,89,,,
66,"Acido miristoleico, g",0.00,89,,,
67,"Acido palmitoleico, g",0.02,89,,,
68,"Acido oleico, g",0.59,89,,,
69,"Acidi eicosenoico, g",0.00,89,,,
70,"Acido erucico, g",0.00,89,,,
71,"Acidi grassi polinsaturi totali, g",0.72,89,,,
72,"Acido linoleico, g",0.66,89,,,
73,"Acido linolenico, g",0.07,89,,,
74,"Acido arachidonico, g",0.00,89,,,
75,"Acido eicosapentaenoico (EPA), g",0.00,89,,,
76,"Acido decosaesaenoico (DHA), g",0.00,89,,,
77,"Altri acidi grassi polinsaturi, g",0.00,86,,,
78,AMINOACIDI,,,,,
79,"Triptofano, mg",38,89,,,
80,"Treonina, mg",128,89,,,
81,"Isoleucina, mg",132,89,,,
82,"Leucina, mg",203,89,,,
83,"Lisina, mg",193,89,,,
84,"Metionina, mg",79,89,,,
85,"Cistina, mg",99,89,,,
86,"Fenilalanina, mg",141,89,,,
87,"Tirosina, mg",90,89,,,
88,"Valina, mg",188,89,,,
89,"Arginina, mg",235,89,,,
90,"Istidina, mg",97,89,,,
91,"Alanina, mg",226,89,,,
92,"Acido aspartico, mg",766,89,,,
93,"Acido glutammico, mg",487,89,,,
94,"Glicina, mg",176,89,,,
95,"Prolina, mg",336,89,,,
96,"Serina, mg",179,89,,,
97,ZUCCHERI,,,,,
98,"Glucosio, g",16.7,89,,,
99,"Fruttosio, g",16.0,89,,,
100,"Galattosio, g",0.0,89,,,
101,"Saccarosio (MSE), g",12.7,89,,,
102,"Maltosio (MSE), g",0.0,89,,,
103,"Lattosio (MSE), g",0.0,89,,,
