0,1,2
Calorie,kcal,2.0
Calorie,kj,8.0
Grassi,g,0.02
Carboidrati,g,0.1
Proteine,g,0.4
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,97.7
Ceneri,g,1.8
Minerali,,
Calcio,mg,13.0
Sodio,mg,215.0
Fosforo,mg,114.0
Potassio,mg,149.0
Ferro,mg,0.3
Magnesio,mg,11.0
Zinco,mg,0.1
Rame,mg,0.389
Manganese,mg,0.07400000000000001
Selenio,mcg,4.1
Vitamine,,
Retinolo (Vit. A),mcg,9.0
"Vitamina A, IU",IU,30.0
"Vitamina A, RAE",mcg_RAE,9.0
Tiamina (Vit. B1),mg,0.01
Riboflavina (Vit. B2),mg,0.02
Niacina (Vit. B3),mg,0.18
Acido Pantotenico (Vit. B5),mg,0.04
Piridossina (Vit. B6),mg,0.01
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,2.0
"Folato, DFE",mcg_DFE,2.0
"Folati, totali",mcg,2.0
Cobalamina (Vit. B12),mcg,5.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,1.0
Vitamina D (D2+D3),mcg,0.0
Vitamina D3,mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.31
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.2
Colina totale (Vit. J),mg,13.0
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.0
Tocoferolo delta,mg,0.01
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.002
"Acidi grassi, polinsaturi",g,0.006
"Acidi grassi, saturi",g,0.002
Colesterolo,mg,3.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
16:0,g,0.001
18:0,g,0.0
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.0
18:1 indifferenziato,g,0.001
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.0
18:3 indifferenziato,g,0.0
18:4,g,0.0
20:4 indifferenziato,g,0.001
20:5 n-3,g,0.001
22:5 n-3,g,0.001
22:6 n-3,g,0.002
Aminoacidi,,
Acido aspartico,g,0.001
Acido glutammico,g,0.019
Alanina,g,0.005
Arginina,g,0.001
Fenilalanina,g,0.0
Glicina,g,0.001
Isoleucina,g,0.0
Istidina,g,0.0
Leucina,g,0.0
Lisina,g,0.0
Serina,g,0.001
Tirosina,g,0.0
Treonina,g,0.0
Valina,g,0.0
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
