,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,12.5,
3,Proteine (g):,9.2,
4,Lipidi(g):,3.8,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,75.1,
7,Amido (g):,66,
8,Zuccheri solubili (g):,2.5,
9,Fibra totale (g):,2,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,353,
14,Energia (kJ):,1475,
15,Sodio (mg):,35,
16,Potassio (mg):,287,
17,Ferro (mg):,2.4,
18,Calcio (mg):,15,
19,Fosforo (mg):,256,
20,Magnesio (mg):,120,
21,Zinco (mg):,2.21,
22,Rame (mg):,0.31,
23,Selenio (µg):,15.5,
24,Tiamina (mg):,0.36,
25,Riboflavina (mg):,0.2,
26,Niacina (mg):,1.5,
27,Vitamina A retinolo eq. (µg):,62,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
