,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,49.8,
3,Proteine (g):,11.3,
4,Lipidi(g):,34.3,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,1.1,
7,Amido (g):,,
8,Zuccheri solubili (g):,,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,358,
14,Energia (kJ):,1498,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,3.8,
18,Calcio (mg):,13,
19,Fosforo (mg):,113,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
