,0,1,2
1,Parte edibile (%):,52,
2,Acqua (g):,92,
3,Proteine (g):,3,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,3,
7,Amido (g):,0,
8,Zuccheri solubili (g):,3,
9,Fibra totale (g):,2.1,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,24,
14,Energia (kJ):,100,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,1,
18,Calcio (mg):,24,
19,Fosforo (mg):,65,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.27,
25,Riboflavina (mg):,0.25,
26,Niacina (mg):,0.9,
27,Vitamina A retinolo eq. (µg):,13,
28,Vitamina C (mg):,24,
29,Vitamina E (mg):,,
