,0,1,2,3,4,5
1,"Note Alimento: Esistono in commercio alcuni latti arricchiti generalmente con sali minerali (CA, FE, FL, ZN, CU e SE) e/o vitamine (vit A, D3, B1, B2, B6, B12). Per le integrazioni fonte 84: etichetta Latte Gran Sviluppo Parmalat - aprile 2002. Quando presenti i dati in tab. i valori dell'etichetta sono stati riportati in nota.",,,,,
2,Categoria merceologica: 6001 - latte,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,03,1010,,
7,"Energia, ricalcolata, kJ",244,86,,,
8,"Energia, Ric con fibra, kJ",244,86,,,
9,"Energia, ricalcolata, kcal",58,86,,,
10,"Energia, Ric con fibra, kcal",58,86,,,
11,"Proteine totali, g",31,03,1010,,etichetta: prot=3.2g
12,"Proteine animali, g",31,03,1010,,
13,"Proteine vegetali, g",00,03,1010,,
14,"Lipidi totali, g",30,03,1010,,"etichetta: lip=3,6g"
15,"Lipidi animali, g",30,03,1010,,
16,"Lipidi vegetali, g",00,03,1010,,
17,"Colesterolo, mg",11,AA,135010,2,"Latte intero pastorizzato acqua 87g, prot 3.3g, lip 3.6g, GD 4.9g"
18,"Carboidrati disponibili (MSE), g",50,03,1010,,etichetta: GD=4.5g.
19,"Amido (MSE), g",00,03,1010,,
20,"Carboidrati solubili (MSE), g",50,03,1010,,
21,"Fibra alimentare totale, g",00,03,1010,,
22,"Alcol, g",00,03,1010,,
23,"Acqua, g",880,03,1010,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",00,03,1010,,etichetta: Fe=1mg
26,"Calcio, mg",110,03,1010,,etichetta: Ca=120mg
27,"Sodio, mg",50,03,1010,,
28,"Potassio, mg",136,03,1010,,
29,"Fosforo, mg",90,03,1010,,etichetta: P=50mg
30,"Zinco, mg",040,03,1010,,etichetta: Zn=0.9mg.
31,"Magnesio, mg",12,AA,135010,2,
32,"Rame, mg",002,03,1010,,
33,"Selenio, µg",16,AA,135010,2,
34,"Cloro, mg",100,08,12,2,"""Whole milk, average"" acqua 87.8g, lip 4.8g, prot 3.2g"
35,"Iodio, µg",15,08,12,2,
36,"Manganese, mg",tr,08,12,2,
37,"Zolfo, mg",30,08,12,2,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",010,03,1010,,
40,"Vitamina B2, Riboflavina, mg",015,03,1010,,
41,"Vitamina C, mg",12,84,,2,
42,"Niacina, mg",100,03,1010,,
43,"Vitamina B6, mg",006,08,12,2,
44,"Folati totali, µg",40,84,,2,
45,"Acido pantotenico, mg",035,08,12,2,
46,"Biotina, µg",19,08,12,2,
47,"Vitamina B12, µg",02,84,,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",48,03,1010,3B,In tab RE=60mcg - erichetta 160 µg
51,"Retinolo, µg",42,03,1010,,
52,"ß-carotene eq., µg",36,03,1010,,
53,"Vitamina E (ATE), mg",200,84,,2,
54,"Vitamina D, µg",100,84,,2,-> solo vit D3
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",176,AO,135010,3A,"Latte vacca, pastorizzato, intero lip 3.6AcGrSaturiTot2.11, SommaAcButirrico,caproico,caprilico,caprico0.32, AcLaurico0.11, AcMiristico0.37, AcPalmitico0.92, AcStearico0.39, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot1.1, AcMiristoleico0.07, AcPalmitoleico0.1, AcOleico0.93, AcEicosenoico0, AcErucico0, AcGrPolinstauriTot0.12, AcLinoleico0.07, AcLinolenico0.05, AcArachidonico0, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",027,AO,135010,3A,
58,"Acido laurico, g",009,AO,135010,3A,
59,"Acido miristico, g",031,AO,135010,3A,
60,"Acido palmitico, g",077,AO,135010,3A,
61,"Acido stearico, g",033,AO,135010,3A,
62,"Acido arachidico, g",000,AO,135010,3A,
63,"Acido beenico, g",000,AO,135010,3A,
64,"Acidi grassi monoinsaturi totali, g",092,AO,135010,3A,
65,"Acido miristoleico, g",006,AO,135010,3A,
66,"Acido palmitoleico, g",008,AO,135010,3A,
67,"Acido oleico, g",078,AO,135010,3A,
68,"Acidi eicosenoico, g",000,AO,135010,3A,
69,"Acido erucico, g",000,AO,135010,3A,
70,"Acidi grassi polinsaturi totali, g",010,AO,135010,3A,
71,"Acido linoleico, g",006,AO,135010,3A,
72,"Acido linolenico, g",004,AO,135010,3A,
73,"Acido arachidonico, g",000,AO,135010,3A,
74,"Acido eicosapentaenoico (EPA), g",000,AO,135010,3A,
75,"Acido decosaesaenoico (DHA), g",000,AO,135010,3A,
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",47,AA,135010,3A,"""Latte vacca intero pastorizzato"" prot. orig.3.3,trypto50, threon164, isoleu192, leucine355, lysine272, methion81, cystine37, phenilal176, tyrosine142, valine233, arginine105, histidine93, alanine119, aspart ac269, glutam ac771, glycine70, proline371, serine203"
79,"Treonina, mg",154,AA,135010,,
80,"Isoleucina, mg",180,AA,135010,,
81,"Leucina, mg",333,AA,135010,,
82,"Lisina, mg",256,AA,135010,,
83,"Metionina, mg",76,AA,135010,,
84,"Cistina, mg",35,AA,135010,,
85,"Fenilalanina, mg",165,AA,135010,,
