,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1941,componenti principali
2,"Energia,  Ric con fibra", kJ,1961,componenti principali
3,"Energia,  ricalcolata", kcal,462,componenti principali
4,"Energia,  Ric con fibra", kcal,467,componenti principali
5,Proteine totali, g,"8,3",componenti principali
6,   Proteine animali, g,"4,5",componenti principali
7,   Proteine vegetali, g,"3,8",componenti principali
8,Lipidi totali, g,"22,3",componenti principali
9,   Lipidi animali, g,"15,6",componenti principali
10,   Lipidi vegetali, g,"6,7",componenti principali
11,Colesterolo, mg,128,componenti principali
12,Carboidrati disponibili (MSE), g,"60,9",componenti principali
13,   Amido (MSE), g,"40,0",componenti principali
14,   Carboidrati solubili (MSE), g,"20,9",componenti principali
15,Fibra alimentare totale, g,"2,5",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"13,0",componenti principali
18,Ferro, mg,"1,3",minerali ed elementi in traccia
19,Calcio, mg,10,minerali ed elementi in traccia
20,Sodio, mg,350,minerali ed elementi in traccia
21,Potassio, mg,103,minerali ed elementi in traccia
22,Fosforo, mg,117,minerali ed elementi in traccia
23,Zinco, mg,"0,70",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,09",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,12",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"0,50",vitamine idrosolubili
28,Vitamina B6, mg,"0,06",vitamine idrosolubili
29,Folati totali, µg,10,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,280,retinolo equivalente
31,   Retinolo, µg,262,retinolo equivalente
32,   ß-carotene eq., µg,96,retinolo equivalente
33,Vitamina E (ATE), mg,"2,83",retinolo equivalente
34,Vitamina D, µg,"2,61",retinolo equivalente
35,Acidi grassi saturi totali, g,"8,14",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"9,38",acidi grassi
37,Acido oleico, g,"5,01",acidi grassi
38,Acidi grassi polinsaturi totali, g,"3,25",acidi grassi
39,Acido linoleico, g,"1,10",acidi grassi
40,Acido linolenico, g,"0,03",acidi grassi
41,Altri acidi grassi polinsaturi, g,"2,12",acidi grassi
