,components,unit,value,section
0,Parte edibile, %,31,componenti principali
1,"Energia,  ricalcolata", kJ,3030,componenti principali
2,"Energia,  Ric con fibra", kJ,3094,componenti principali
3,"Energia,  ricalcolata", kcal,735,componenti principali
4,"Energia,  Ric con fibra", kcal,751,componenti principali
5,Proteine totali, g,"8,0",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"8,0",componenti principali
8,Lipidi totali, g,"76,0",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"76,0",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"5,1",componenti principali
13,   Amido (MSE), g,"1,0",componenti principali
14,   Carboidrati solubili (MSE), g,"4,0",componenti principali
15,Fibra alimentare totale, g,"8,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"3,0",componenti principali
18,Ferro, mg,"3,0",minerali ed elementi in traccia
19,Calcio, mg,70,minerali ed elementi in traccia
20,Sodio, mg,5,minerali ed elementi in traccia
21,Potassio, mg,363,minerali ed elementi in traccia
22,Fosforo, mg,198,minerali ed elementi in traccia
23,Zinco, mg,"1,00",minerali ed elementi in traccia
24,Magnesio, mg,118,minerali ed elementi in traccia
25,Rame, mg,"1,00",minerali ed elementi in traccia
26,Selenio, µg,"4,0",minerali ed elementi in traccia
27,Cloro, mg,18,minerali ed elementi in traccia
28,Iodio, µg,2,minerali ed elementi in traccia
29,Manganese, mg,"4,13",minerali ed elementi in traccia
30,Zolfo, mg,130,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,70",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,10",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"2,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,28",vitamine idrosolubili
36,Folati totali, µg,11,vitamine idrosolubili
37,Acido pantotenico, mg,"0,76",vitamine idrosolubili
38,Biotina, µg,"6,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"1,00",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"0,00",retinolo equivalente
46,Acidi grassi saturi totali, g,"12,10",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,08",acidi grassi
49,Acido miristico, g,"0,66",acidi grassi
50,Acido palmitico, g,"6,05",acidi grassi
51,Acido stearico, g,"2,34",acidi grassi
52,Acido arachidico, g,"1,95",acidi grassi
53,Acido beenico, g,"0,62",acidi grassi
54,Acidi grassi monoinsaturi totali, g,"59,06",acidi grassi
55,Acido miristoleico, g,"0,00",acidi grassi
56,Acido palmitoleico, g,"13,02",acidi grassi
57,Acido oleico, g,"43,89",acidi grassi
58,Acidi eicosenoico, g,"1,90",acidi grassi
59,Acido erucico, g,"0,23",acidi grassi
60,Acidi grassi polinsaturi totali, g,"1,51",acidi grassi
61,Acido linoleico, g,"1,30",acidi grassi
62,Acido linolenico, g,"0,21",acidi grassi
63,Acido arachidonico, g,"0,00",acidi grassi
64,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
65,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
66,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
67,Triptofano, mg,70,aminoacidi
68,Treonina, mg,300,aminoacidi
69,Isoleucina, mg,310,aminoacidi
70,Leucina, mg,590,aminoacidi
71,Lisina, mg,200,aminoacidi
72,Metionina, mg,100,aminoacidi
73,Cistina, mg,100,aminoacidi
74,Fenilalanina, mg,450,aminoacidi
75,Tirosina, mg,200,aminoacidi
76,Valina, mg,980,aminoacidi
77,Arginina, mg,1180,aminoacidi
78,Istidina, mg,190,aminoacidi
79,Alanina, mg,380,aminoacidi
80,Acido aspartico, mg,1080,aminoacidi
81,Acido glutammico, mg,2030,aminoacidi
82,Glicina, mg,450,aminoacidi
83,Prolina, mg,460,aminoacidi
84,Serina, mg,410,aminoacidi
85,Glucosio, g,"0,1",zuccheri
86,Fruttosio, g,"0,1",zuccheri
87,Galattosio, g,"0,0",zuccheri
88,Saccarosio (MSE), g,"3,9",zuccheri
89,Maltosio (MSE), g,"0,0",zuccheri
90,Lattosio (MSE), g,"0,0",zuccheri
