,components,unit,value,section
0,Parte edibile, %,45,componenti principali
1,"Energia,  ricalcolata", kJ,300,componenti principali
2,"Energia,  Ric con fibra", kJ,300,componenti principali
3,"Energia,  ricalcolata", kcal,71,componenti principali
4,"Energia,  Ric con fibra", kcal,71,componenti principali
5,Proteine totali, g,"13,6",componenti principali
6,   Proteine animali, g,"13,6",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"0,6",componenti principali
9,   Lipidi animali, g,"0,6",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,150,componenti principali
12,Carboidrati disponibili (MSE), g,"2,9",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"2,9",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"80,1",componenti principali
18,Ferro, mg,"1,8",minerali ed elementi in traccia
19,Calcio, mg,110,minerali ed elementi in traccia
20,Sodio, mg,146,minerali ed elementi in traccia
21,Potassio, mg,266,minerali ed elementi in traccia
22,Fosforo, mg,349,minerali ed elementi in traccia
23,Zinco, mg,"1,90",minerali ed elementi in traccia
24,Magnesio, mg,39,minerali ed elementi in traccia
25,Rame, mg,"0,70",minerali ed elementi in traccia
26,Selenio, µg,"30,0",minerali ed elementi in traccia
27,Cloro, mg,520,minerali ed elementi in traccia
28,Iodio, µg,100,minerali ed elementi in traccia
29,Manganese, mg,"0,15",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,08",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,10",vitamine idrosolubili
32,Vitamina C, mg,2,vitamine idrosolubili
33,Niacina, mg,"3,20",vitamine idrosolubili
34,Vitamina B6, mg,"0,08",vitamine idrosolubili
35,Folati totali, µg,14,vitamine idrosolubili
36,Acido pantotenico, mg,"0,24",vitamine idrosolubili
37,Biotina, µg,"1,0",vitamine idrosolubili
38,Vitamina B12, µg,"3,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,tr,retinolo equivalente
40,   Retinolo, µg,tr,retinolo equivalente
41,   ß-carotene eq., µg,tr,retinolo equivalente
42,Vitamina E (ATE), mg,"0,82",retinolo equivalente
43,Vitamina D, µg,tr,retinolo equivalente
44,Acidi grassi saturi totali, g,"0,09",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,01",acidi grassi
48,Acido palmitico, g,"0,07",acidi grassi
49,Acido stearico, g,"0,01",acidi grassi
50,Acido arachidico, g,"0,00",acidi grassi
51,Acido beenico, g,"0,00",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"0,13",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido palmitoleico, g,"0,03",acidi grassi
55,Acido oleico, g,"0,08",acidi grassi
56,Acidi eicosenoico, g,"0,01",acidi grassi
57,Acido erucico, g,"0,01",acidi grassi
58,Acidi grassi polinsaturi totali, g,"0,19",acidi grassi
59,Acido linoleico, g,"0,01",acidi grassi
60,Acido linolenico, g,"0,01",acidi grassi
61,Acido arachidonico, g,"0,01",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,09",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,07",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,02",acidi grassi
65,Treonina, mg,621,aminoacidi
66,Isoleucina, mg,634,aminoacidi
67,Leucina, mg,1179,aminoacidi
68,Lisina, mg,1073,aminoacidi
69,Metionina, mg,396,aminoacidi
70,Cistina, mg,172,aminoacidi
71,Fenilalanina, mg,548,aminoacidi
72,Tirosina, mg,493,aminoacidi
73,Valina, mg,650,aminoacidi
74,Arginina, mg,1127,aminoacidi
75,Istidina, mg,254,aminoacidi
76,Alanina, mg,911,aminoacidi
77,Acido aspartico, mg,1469,aminoacidi
78,Acido glutammico, mg,2124,aminoacidi
79,Glicina, mg,888,aminoacidi
80,Prolina, mg,596,aminoacidi
81,Serina, mg,694,aminoacidi
82,Glucosio, g,"2,9",zuccheri
83,Fruttosio, g,"0,0",zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"0,0",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
