,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1670,componenti principali
2,"Energia,  Ric con fibra", kJ,1765,componenti principali
3,"Energia,  ricalcolata", kcal,398,componenti principali
4,"Energia,  Ric con fibra", kcal,422,componenti principali
5,Proteine totali, g,"36,9",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"36,9",componenti principali
8,Lipidi totali, g,"18,1",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"18,1",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"23,3",componenti principali
13,   Amido (MSE), g,"12,3",componenti principali
14,   Carboidrati solubili (MSE), g,"11,0",componenti principali
15,Fibra alimentare totale, g,"11,9",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"8,5",componenti principali
18,Ferro, mg,"6,9",minerali ed elementi in traccia
19,Calcio, mg,257,minerali ed elementi in traccia
20,Sodio, mg,4,minerali ed elementi in traccia
21,Potassio, mg,1740,minerali ed elementi in traccia
22,Fosforo, mg,591,minerali ed elementi in traccia
23,Zinco, mg,"4,30",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,99",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,52",vitamine idrosolubili
26,Vitamina C, mg,tr,vitamine idrosolubili
27,Niacina, mg,"2,50",vitamine idrosolubili
28,Vitamina B6, mg,"0,38",vitamine idrosolubili
29,Folati totali, µg,370,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,2,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,12,retinolo equivalente
33,Vitamina E (ATE), mg,"2,90",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"2,54",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"4,12",acidi grassi
37,Acido oleico, g,"4,03",acidi grassi
38,Acidi grassi polinsaturi totali, g,"10,67",acidi grassi
39,Acido linoleico, g,"9,30",acidi grassi
40,Acido linolenico, g,"1,38",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
