,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,560,componenti principali
2,"Energia,  Ric con fibra", kJ,560,componenti principali
3,"Energia,  ricalcolata", kcal,134,componenti principali
4,"Energia,  Ric con fibra", kcal,134,componenti principali
5,Proteine totali, g,"16,9",componenti principali
6,   Proteine animali, g,"16,9",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"7,2",componenti principali
9,   Lipidi animali, g,"7,2",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,180,componenti principali
12,Carboidrati disponibili (MSE), g,"0,4",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,4",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"75,0",componenti principali
18,Ferro, mg,"5,0",minerali ed elementi in traccia
19,Calcio, mg,9,minerali ed elementi in traccia
20,Sodio, mg,140,minerali ed elementi in traccia
21,Potassio, mg,280,minerali ed elementi in traccia
22,Fosforo, mg,200,minerali ed elementi in traccia
23,Zinco, mg,"2,00",minerali ed elementi in traccia
24,Magnesio, mg,21,minerali ed elementi in traccia
25,Rame, mg,"0,52",minerali ed elementi in traccia
26,Selenio, µg,"2,0",minerali ed elementi in traccia
27,Cloro, mg,140,minerali ed elementi in traccia
28,Iodio, µg,6,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,210,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,49",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,80",vitamine idrosolubili
33,Vitamina C, mg,3,vitamine idrosolubili
34,Niacina, mg,"7,50",vitamine idrosolubili
35,Vitamina B6, mg,"0,29",vitamine idrosolubili
36,Folati totali, µg,2,vitamine idrosolubili
37,Acido pantotenico, mg,"2,50",vitamine idrosolubili
38,Biotina, µg,"4,0",vitamine idrosolubili
39,Vitamina B12, µg,"8,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,48",retinolo equivalente
44,Vitamina D, µg,"0,51",retinolo equivalente
45,Acidi grassi saturi totali, g,"3,01",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,01",acidi grassi
47,Acido laurico, g,"0,02",acidi grassi
48,Acido miristico, g,"0,17",acidi grassi
49,Acido palmitico, g,"1,03",acidi grassi
50,Acido stearico, g,"1,62",acidi grassi
51,Acido arachidico, g,"0,01",acidi grassi
52,Acido beenico, g,"0,01",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"1,66",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,04",acidi grassi
56,Acido oleico, g,"0,00",acidi grassi
57,Acidi eicosenoico, g,"0,04",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,52",acidi grassi
60,Acido linoleico, g,"0,33",acidi grassi
61,Acido linolenico, g,"0,10",acidi grassi
62,Acido arachidonico, g,"0,05",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,04",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,206,aminoacidi
67,Treonina, mg,777,aminoacidi
68,Isoleucina, mg,828,aminoacidi
69,Leucina, mg,1504,aminoacidi
70,Lisina, mg,1435,aminoacidi
71,Metionina, mg,385,aminoacidi
72,Cistina, mg,169,aminoacidi
73,Fenilalanina, mg,782,aminoacidi
74,Tirosina, mg,584,aminoacidi
75,Valina, mg,960,aminoacidi
76,Arginina, mg,1068,aminoacidi
77,Istidina, mg,417,aminoacidi
78,Alanina, mg,1149,aminoacidi
79,Acido aspartico, mg,1386,aminoacidi
80,Acido glutammico, mg,2222,aminoacidi
81,Glicina, mg,862,aminoacidi
82,Serina, mg,795,aminoacidi
83,Glucosio, g,"0,4",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
