,components,unit,value,section
0,Parte edibile, %,65,componenti principali
1,"Energia,  ricalcolata", kJ,773,componenti principali
2,"Energia,  Ric con fibra", kJ,773,componenti principali
3,"Energia,  ricalcolata", kcal,185,componenti principali
4,"Energia,  Ric con fibra", kcal,185,componenti principali
5,Proteine totali, g,"18,4",componenti principali
6,   Proteine animali, g,"18,4",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"12,0",componenti principali
9,   Lipidi animali, g,"12,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,35,componenti principali
12,Carboidrati disponibili (MSE), g,"1,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"1,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"68,0",componenti principali
18,Ferro, mg,"0,7",minerali ed elementi in traccia
19,Calcio, mg,27,minerali ed elementi in traccia
20,Sodio, mg,98,minerali ed elementi in traccia
21,Potassio, mg,310,minerali ed elementi in traccia
22,Fosforo, mg,280,minerali ed elementi in traccia
23,Zinco, mg,"0,60",minerali ed elementi in traccia
24,Magnesio, mg,27,minerali ed elementi in traccia
25,Rame, mg,"0,03",minerali ed elementi in traccia
26,Selenio, µg,"26,0",minerali ed elementi in traccia
27,Cloro, mg,58,minerali ed elementi in traccia
28,Iodio, µg,37,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,210,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,20",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,15",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"7,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,75",vitamine idrosolubili
36,Folati totali, µg,16,vitamine idrosolubili
37,Acido pantotenico, mg,"1,02",vitamine idrosolubili
38,Biotina, µg,"7,0",vitamine idrosolubili
39,Vitamina B12, µg,"4,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,13,retinolo equivalente
41,   Retinolo, µg,13,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"1,91",retinolo equivalente
44,Vitamina D, µg,"8,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"2,97",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,52",acidi grassi
49,Acido palmitico, g,"2,03",acidi grassi
50,Acido stearico, g,"0,42",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"4,60",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,65",acidi grassi
56,Acido oleico, g,"2,46",acidi grassi
57,Acidi eicosenoico, g,"0,91",acidi grassi
58,Acido erucico, g,"0,58",acidi grassi
59,Acidi grassi polinsaturi totali, g,"3,05",acidi grassi
60,Acido linoleico, g,"0,15",acidi grassi
61,Acido linolenico, g,"0,09",acidi grassi
62,Acido arachidonico, g,"0,05",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,89",acidi grassi
64,Acido decosaesaenoico (DHA), g,"1,19",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,68",acidi grassi
66,Triptofano, mg,206,aminoacidi
67,Treonina, mg,807,aminoacidi
68,Isoleucina, mg,848,aminoacidi
69,Leucina, mg,1496,aminoacidi
70,Lisina, mg,1690,aminoacidi
71,Metionina, mg,544,aminoacidi
72,Cistina, mg,198,aminoacidi
73,Fenilalanina, mg,719,aminoacidi
74,Tirosina, mg,621,aminoacidi
75,Valina, mg,948,aminoacidi
76,Arginina, mg,1101,aminoacidi
77,Istidina, mg,542,aminoacidi
78,Alanina, mg,1113,aminoacidi
79,Acido aspartico, mg,1885,aminoacidi
80,Acido glutammico, mg,2747,aminoacidi
81,Glicina, mg,883,aminoacidi
82,Prolina, mg,651,aminoacidi
83,Serina, mg,750,aminoacidi
84,Glucosio, g,"1,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
