,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1726,componenti principali
2,"Energia,  Ric con fibra", kJ,1851,componenti principali
3,"Energia,  ricalcolata", kcal,408,componenti principali
4,"Energia,  Ric con fibra", kcal,439,componenti principali
5,Proteine totali, g,"28,0",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"28,0",componenti principali
8,Lipidi totali, g,"10,0",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"10,0",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"55,0",componenti principali
13,   Amido (MSE), g,"35,3",componenti principali
14,   Carboidrati solubili (MSE), g,"19,7",componenti principali
15,Fibra alimentare totale, g,"15,6",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"10,0",componenti principali
18,Ferro, mg,"10,0",minerali ed elementi in traccia
19,Calcio, mg,0,minerali ed elementi in traccia
20,Sodio, mg,3,minerali ed elementi in traccia
21,Potassio, mg,827,minerali ed elementi in traccia
22,Fosforo, mg,1100,minerali ed elementi in traccia
23,Zinco, mg,"17,00",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"2,44",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,61",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"6,20",vitamine idrosolubili
28,Vitamina B6, mg,"3,30",vitamine idrosolubili
29,Folati totali, µg,331,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,240,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,1440,retinolo equivalente
33,Vitamina E (ATE), mg,"22,00",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"1,72",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"1,41",acidi grassi
37,Acido oleico, g,"1,37",acidi grassi
38,Acidi grassi polinsaturi totali, g,"6,20",acidi grassi
39,Acido linoleico, g,"5,45",acidi grassi
40,Acido linolenico, g,"0,75",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
