,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,189,componenti principali
2,"Energia,  Ric con fibra", kJ,243,componenti principali
3,"Energia,  ricalcolata", kcal,45,componenti principali
4,"Energia,  Ric con fibra", kcal,58,componenti principali
5,Proteine totali, g,"4,1",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"4,1",componenti principali
8,Lipidi totali, g,"0,5",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,5",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"6,3",componenti principali
13,   Amido (MSE), g,"5,2",componenti principali
14,   Carboidrati solubili (MSE), g,"1,1",componenti principali
15,Fibra alimentare totale, g,"6,8",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"82,0",componenti principali
18,Ferro, mg,"1,9",minerali ed elementi in traccia
19,Calcio, mg,40,minerali ed elementi in traccia
20,Sodio, mg,305,minerali ed elementi in traccia
21,Potassio, mg,232,minerali ed elementi in traccia
22,Fosforo, mg,47,minerali ed elementi in traccia
23,Zinco, mg,"0,60",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,02",vitamine idrosolubili
26,Vitamina C, mg,tr,vitamine idrosolubili
27,Niacina, mg,"0,10",vitamine idrosolubili
28,Vitamina B6, mg,"0,03",vitamine idrosolubili
29,Folati totali, µg,8,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,tr,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,tr,retinolo equivalente
33,Vitamina E (ATE), mg,"0,23",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,10",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"0,04",acidi grassi
37,Acido oleico, g,"0,04",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,24",acidi grassi
39,Acido linoleico, g,"0,12",acidi grassi
40,Acido linolenico, g,"0,12",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
