,components,unit,value,section
0,Parte edibile, %,70,componenti principali
1,"Energia,  ricalcolata", kJ,808,componenti principali
2,"Energia,  Ric con fibra", kJ,808,componenti principali
3,"Energia,  ricalcolata", kcal,194,componenti principali
4,"Energia,  Ric con fibra", kcal,194,componenti principali
5,Proteine totali, g,"19,9",componenti principali
6,   Proteine animali, g,"19,9",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"12,7",componenti principali
9,   Lipidi animali, g,"12,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,82,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"62,5",componenti principali
18,Ferro, mg,"1,4",minerali ed elementi in traccia
19,Calcio, mg,66,minerali ed elementi in traccia
20,Sodio, mg,918,minerali ed elementi in traccia
21,Potassio, mg,447,minerali ed elementi in traccia
22,Fosforo, mg,254,minerali ed elementi in traccia
23,Zinco, mg,"1,40",minerali ed elementi in traccia
24,Magnesio, mg,46,minerali ed elementi in traccia
25,Rame, mg,"0,14",minerali ed elementi in traccia
26,Selenio, µg,"53,0",minerali ed elementi in traccia
27,Cloro, mg,1660,minerali ed elementi in traccia
28,Iodio, µg,29,minerali ed elementi in traccia
29,Manganese, mg,"0,05",minerali ed elementi in traccia
30,Zolfo, mg,230,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,13",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,28",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"3,30",vitamine idrosolubili
35,Vitamina B6, mg,"0,41",vitamine idrosolubili
36,Folati totali, µg,14,vitamine idrosolubili
37,Acido pantotenico, mg,"0,88",vitamine idrosolubili
38,Biotina, µg,"7,0",vitamine idrosolubili
39,Vitamina B12, µg,"13,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,9,retinolo equivalente
41,   Retinolo, µg,9,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"1,00",retinolo equivalente
44,Vitamina D, µg,"16,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"2,53",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,78",acidi grassi
49,Acido palmitico, g,"1,61",acidi grassi
50,Acido stearico, g,"0,14",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"6,56",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"1,18",acidi grassi
56,Acido oleico, g,"1,79",acidi grassi
57,Acidi eicosenoico, g,"1,55",acidi grassi
58,Acido erucico, g,"2,05",acidi grassi
59,Acidi grassi polinsaturi totali, g,"1,99",acidi grassi
60,Acido linoleico, g,"0,17",acidi grassi
61,Acido linolenico, g,"0,14",acidi grassi
62,Acido arachidonico, g,"0,08",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,83",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,77",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,223,aminoacidi
67,Treonina, mg,873,aminoacidi
68,Isoleucina, mg,917,aminoacidi
69,Leucina, mg,1618,aminoacidi
70,Lisina, mg,1828,aminoacidi
71,Metionina, mg,589,aminoacidi
72,Cistina, mg,214,aminoacidi
73,Fenilalanina, mg,777,aminoacidi
74,Tirosina, mg,672,aminoacidi
75,Valina, mg,1025,aminoacidi
76,Arginina, mg,1191,aminoacidi
77,Istidina, mg,586,aminoacidi
78,Alanina, mg,1204,aminoacidi
79,Acido aspartico, mg,2038,aminoacidi
80,Acido glutammico, mg,2970,aminoacidi
81,Glicina, mg,955,aminoacidi
82,Prolina, mg,704,aminoacidi
83,Serina, mg,812,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
