,components,unit,value,section
0,Parte edibile, %,79,componenti principali
1,"Energia,  ricalcolata", kJ,556,componenti principali
2,"Energia,  Ric con fibra", kJ,556,componenti principali
3,"Energia,  ricalcolata", kcal,133,componenti principali
4,"Energia,  Ric con fibra", kcal,133,componenti principali
5,Proteine totali, g,"19,0",componenti principali
6,   Proteine animali, g,"19,0",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"6,3",componenti principali
9,   Lipidi animali, g,"6,3",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,67,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"73,1",componenti principali
18,Ferro, mg,"1,2",minerali ed elementi in traccia
19,Calcio, mg,7,minerali ed elementi in traccia
20,Sodio, mg,73,minerali ed elementi in traccia
21,Potassio, mg,210,minerali ed elementi in traccia
22,Fosforo, mg,180,minerali ed elementi in traccia
23,Zinco, mg,"1,80",minerali ed elementi in traccia
24,Magnesio, mg,24,minerali ed elementi in traccia
25,Rame, mg,"0,15",minerali ed elementi in traccia
26,Selenio, µg,"14,0",minerali ed elementi in traccia
27,Cloro, mg,54,minerali ed elementi in traccia
28,Iodio, µg,3,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,200,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,26",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,35",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"3,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,50",vitamine idrosolubili
36,Folati totali, µg,1,vitamine idrosolubili
37,Acido pantotenico, mg,"1,49",vitamine idrosolubili
38,Biotina, µg,"1,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,tr,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,tr,retinolo equivalente
44,Vitamina D, µg,"0,50",retinolo equivalente
45,Acidi grassi saturi totali, g,"2,24",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,01",acidi grassi
48,Acido miristico, g,"0,13",acidi grassi
49,Acido palmitico, g,"1,63",acidi grassi
50,Acido stearico, g,"0,47",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"2,12",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,13",acidi grassi
56,Acido oleico, g,"1,86",acidi grassi
57,Acidi eicosenoico, g,"0,13",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"1,38",acidi grassi
60,Acido linoleico, g,"1,35",acidi grassi
61,Acido arachidonico, g,"0,03",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
65,Triptofano, mg,183,aminoacidi
66,Treonina, mg,810,aminoacidi
67,Isoleucina, mg,1000,aminoacidi
68,Leucina, mg,1559,aminoacidi
69,Lisina, mg,1608,aminoacidi
70,Metionina, mg,499,aminoacidi
71,Cistina, mg,216,aminoacidi
72,Fenilalanina, mg,711,aminoacidi
73,Tirosina, mg,638,aminoacidi
74,Valina, mg,1110,aminoacidi
75,Arginina, mg,1180,aminoacidi
76,Istidina, mg,649,aminoacidi
77,Alanina, mg,1129,aminoacidi
78,Acido aspartico, mg,1953,aminoacidi
79,Acido glutammico, mg,2810,aminoacidi
80,Glicina, mg,961,aminoacidi
81,Prolina, mg,791,aminoacidi
82,Serina, mg,770,aminoacidi
83,Glucosio, g,"0,0",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
