,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,691,componenti principali
2,"Energia,  Ric con fibra", kJ,724,componenti principali
3,"Energia,  ricalcolata", kcal,164,componenti principali
4,"Energia,  Ric con fibra", kcal,173,componenti principali
5,Proteine totali, g,"20,7",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"20,7",componenti principali
8,Lipidi totali, g,"6,4",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"6,4",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"6,4",componenti principali
13,   Amido (MSE), g,"4,6",componenti principali
14,   Carboidrati solubili (MSE), g,"0,9",componenti principali
15,Fibra alimentare totale, g,"4,1",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"61,0",componenti principali
18,Ferro, mg,"3,6",minerali ed elementi in traccia
19,Calcio, mg,120,minerali ed elementi in traccia
20,Sodio, mg,6,minerali ed elementi in traccia
21,Potassio, mg,370,minerali ed elementi in traccia
22,Fosforo, mg,200,minerali ed elementi in traccia
23,Zinco, mg,"1,80",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,19",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,48",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"3,20",vitamine idrosolubili
28,Vitamina B6, mg,"1,86",vitamine idrosolubili
29,Folati totali, µg,76,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,5,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,30,retinolo equivalente
33,Vitamina D, µg,"0,00",retinolo equivalente
34,Acidi grassi saturi totali, g,"0,92",acidi grassi
35,Acidi grassi monoinsaturi totali, g,"1,41",acidi grassi
36,Acido oleico, g,"1,39",acidi grassi
37,Acidi grassi polinsaturi totali, g,"3,61",acidi grassi
38,Acido linoleico, g,"3,18",acidi grassi
39,Acido linolenico, g,"0,43",acidi grassi
40,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
