,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1571,componenti principali
2,"Energia,  Ric con fibra", kJ,1671,componenti principali
3,"Energia,  ricalcolata", kcal,369,componenti principali
4,"Energia,  Ric con fibra", kcal,394,componenti principali
5,Proteine totali, g,"1,3",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"1,3",componenti principali
8,Lipidi totali, g,"2,0",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"2,0",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"92,2",componenti principali
13,   Amido (MSE), g,tr,componenti principali
14,   Carboidrati solubili (MSE), g,"92,2",componenti principali
15,Fibra alimentare totale, g,"12,5",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"2,7",componenti principali
18,Ferro, mg,"2,0",minerali ed elementi in traccia
19,Calcio, mg,40,minerali ed elementi in traccia
20,Sodio, mg,7,minerali ed elementi in traccia
21,Potassio, mg,730,minerali ed elementi in traccia
22,Fosforo, mg,66,minerali ed elementi in traccia
23,Zinco, mg,"0,29",minerali ed elementi in traccia
24,Magnesio, mg,22,minerali ed elementi in traccia
25,Rame, mg,"0,27",minerali ed elementi in traccia
26,Selenio, µg,"1,8",minerali ed elementi in traccia
27,Cloro, mg,1,minerali ed elementi in traccia
28,Iodio, µg,tr,minerali ed elementi in traccia
29,Manganese, mg,"0,13",minerali ed elementi in traccia
30,Zolfo, mg,6,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,tr,vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,06",vitamine idrosolubili
33,Vitamina C, mg,10,vitamine idrosolubili
34,Niacina, mg,"0,60",vitamine idrosolubili
35,Vitamina B6, mg,"0,28",vitamine idrosolubili
36,Folati totali, µg,1,vitamine idrosolubili
37,Acido pantotenico, mg,"0,43",vitamine idrosolubili
38,Biotina, µg,"0,9",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,8,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,49,retinolo equivalente
43,Vitamina E (ATE), mg,"0,75",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"4,30",retinolo equivalente
46,Acidi grassi saturi totali, g,"0,33",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,01",acidi grassi
49,Acido miristico, g,"0,01",acidi grassi
50,Acido palmitico, g,"0,27",acidi grassi
51,Acido stearico, g,"0,04",acidi grassi
52,Acido arachidico, g,"0,00",acidi grassi
53,Acido beenico, g,"0,00",acidi grassi
54,Acidi grassi monoinsaturi totali, g,"0,08",acidi grassi
55,Acido palmitoleico, g,"0,00",acidi grassi
56,Acido oleico, g,"0,08",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,59",acidi grassi
60,Acido linoleico, g,"0,49",acidi grassi
61,Acido linolenico, g,"0,10",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,12,aminoacidi
67,Treonina, mg,46,aminoacidi
68,Isoleucina, mg,51,aminoacidi
69,Leucina, mg,80,aminoacidi
70,Lisina, mg,81,aminoacidi
71,Metionina, mg,13,aminoacidi
72,Cistina, mg,18,aminoacidi
73,Fenilalanina, mg,36,aminoacidi
74,Tirosina, mg,25,aminoacidi
75,Valina, mg,60,aminoacidi
76,Arginina, mg,41,aminoacidi
77,Istidina, mg,21,aminoacidi
78,Alanina, mg,46,aminoacidi
79,Acido aspartico, mg,227,aminoacidi
80,Acido glutammico, mg,135,aminoacidi
81,Glicina, mg,51,aminoacidi
82,Prolina, mg,44,aminoacidi
83,Serina, mg,53,aminoacidi
84,Glucosio, g,"13,2",zuccheri
85,Fruttosio, g,"48,6",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"30,5",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
