,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1386,componenti principali
2,"Energia,  Ric con fibra", kJ,1473,componenti principali
3,"Energia,  ricalcolata", kcal,326,componenti principali
4,"Energia,  Ric con fibra", kcal,348,componenti principali
5,Proteine totali, g,"6,1",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"6,1",componenti principali
8,Lipidi totali, g,"3,7",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"3,7",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"71,6",componenti principali
13,   Amido (MSE), g,"44,2",componenti principali
14,   Carboidrati solubili (MSE), g,"27,5",componenti principali
15,Fibra alimentare totale, g,"10,9",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"11,4",componenti principali
18,Ferro, mg,"3,2",minerali ed elementi in traccia
19,Calcio, mg,50,minerali ed elementi in traccia
20,Sodio, mg,11,minerali ed elementi in traccia
21,Potassio, mg,847,minerali ed elementi in traccia
22,Fosforo, mg,164,minerali ed elementi in traccia
23,Zinco, mg,"0,90",minerali ed elementi in traccia
24,Magnesio, mg,62,minerali ed elementi in traccia
25,Rame, mg,"0,43",minerali ed elementi in traccia
26,Selenio, µg,tr,minerali ed elementi in traccia
27,Cloro, mg,28,minerali ed elementi in traccia
28,Iodio, µg,0,minerali ed elementi in traccia
29,Manganese, mg,"0,90",minerali ed elementi in traccia
30,Zolfo, mg,55,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,23",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,37",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"1,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,64",vitamine idrosolubili
36,Folati totali, µg,215,vitamine idrosolubili
37,Acido pantotenico, mg,"0,92",vitamine idrosolubili
38,Biotina, µg,"2,6",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"2,26",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"7,80",retinolo equivalente
46,Acidi grassi saturi totali, g,"0,70",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,02",acidi grassi
50,Acido palmitico, g,"0,63",acidi grassi
51,Acido stearico, g,"0,04",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"1,28",acidi grassi
53,Acido palmitoleico, g,"0,04",acidi grassi
54,Acido oleico, g,"1,23",acidi grassi
55,Acidi eicosenoico, g,"0,02",acidi grassi
56,Acido erucico, g,"0,00",acidi grassi
57,Acidi grassi polinsaturi totali, g,"1,46",acidi grassi
58,Acido linoleico, g,"1,31",acidi grassi
59,Acido linolenico, g,"0,16",acidi grassi
60,Acido arachidonico, g,"0,00",acidi grassi
61,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
62,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
63,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
64,Triptofano, mg,68,aminoacidi
65,Treonina, mg,218,aminoacidi
66,Isoleucina, mg,241,aminoacidi
67,Leucina, mg,361,aminoacidi
68,Lisina, mg,361,aminoacidi
69,Metionina, mg,144,aminoacidi
70,Cistina, mg,193,aminoacidi
71,Fenilalanina, mg,258,aminoacidi
72,Tirosina, mg,169,aminoacidi
73,Valina, mg,341,aminoacidi
74,Arginina, mg,436,aminoacidi
75,Istidina, mg,169,aminoacidi
76,Alanina, mg,408,aminoacidi
77,Acido aspartico, mg,1053,aminoacidi
78,Acido glutammico, mg,787,aminoacidi
79,Glicina, mg,314,aminoacidi
80,Prolina, mg,321,aminoacidi
81,Serina, mg,305,aminoacidi
82,Glucosio, g,tr,zuccheri
83,Fruttosio, g,tr,zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"27,5",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
