,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,654,componenti principali
2,"Energia,  Ric con fibra", kJ,654,componenti principali
3,"Energia,  ricalcolata", kcal,157,componenti principali
4,"Energia,  Ric con fibra", kcal,157,componenti principali
5,Proteine totali, g,"9,5",componenti principali
6,   Proteine animali, g,"9,5",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"11,5",componenti principali
9,   Lipidi animali, g,"11,5",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,56,componenti principali
12,Carboidrati disponibili (MSE), g,"4,2",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"4,2",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"74,1",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,166,minerali ed elementi in traccia
20,Sodio, mg,85,minerali ed elementi in traccia
21,Potassio, mg,98,minerali ed elementi in traccia
22,Fosforo, mg,153,minerali ed elementi in traccia
23,Zinco, mg,"0,20",minerali ed elementi in traccia
24,Magnesio, mg,15,minerali ed elementi in traccia
25,Rame, mg,"0,05",minerali ed elementi in traccia
26,Selenio, µg,"3,9",minerali ed elementi in traccia
27,Cloro, mg,82,minerali ed elementi in traccia
28,Iodio, µg,4,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,110,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,19",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,09",vitamine idrosolubili
35,Vitamina B6, mg,"0,03",vitamine idrosolubili
36,Folati totali, µg,12,vitamine idrosolubili
37,Acido pantotenico, mg,"0,21",vitamine idrosolubili
38,Biotina, µg,"2,5",vitamine idrosolubili
39,Vitamina B12, µg,"0,3",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,200,retinolo equivalente
41,   Retinolo, µg,185,retinolo equivalente
42,   ß-carotene eq., µg,92,retinolo equivalente
43,Vitamina E (ATE), mg,"0,21",retinolo equivalente
44,Vitamina D, µg,"0,18",retinolo equivalente
45,Acidi grassi saturi totali, g,"7,36",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"1,26",acidi grassi
47,Acido laurico, g,"0,66",acidi grassi
48,Acido miristico, g,"1,46",acidi grassi
49,Acido palmitico, g,"2,85",acidi grassi
50,Acido stearico, g,"0,78",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"2,50",acidi grassi
54,Acido miristoleico, g,"0,04",acidi grassi
55,Acido palmitoleico, g,"0,16",acidi grassi
56,Acido oleico, g,"2,19",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,68",acidi grassi
60,Acido linoleico, g,"0,32",acidi grassi
61,Acido linolenico, g,"0,35",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,01",acidi grassi
66,Triptofano, mg,96,aminoacidi
67,Treonina, mg,450,aminoacidi
68,Isoleucina, mg,484,aminoacidi
69,Leucina, mg,1021,aminoacidi
70,Lisina, mg,814,aminoacidi
71,Metionina, mg,202,aminoacidi
72,Cistina, mg,198,aminoacidi
73,Fenilalanina, mg,373,aminoacidi
74,Tirosina, mg,373,aminoacidi
75,Valina, mg,575,aminoacidi
76,Arginina, mg,293,aminoacidi
77,Istidina, mg,192,aminoacidi
78,Alanina, mg,514,aminoacidi
79,Acido aspartico, mg,904,aminoacidi
80,Acido glutammico, mg,1704,aminoacidi
81,Glicina, mg,182,aminoacidi
82,Prolina, mg,602,aminoacidi
83,Serina, mg,428,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"4,2",zuccheri
