,components,unit,value,section
0,Parte edibile, %,78,componenti principali
1,"Energia,  ricalcolata", kJ,1509,componenti principali
2,"Energia,  Ric con fibra", kJ,1509,componenti principali
3,"Energia,  ricalcolata", kcal,356,componenti principali
4,"Energia,  Ric con fibra", kcal,356,componenti principali
5,Proteine totali, g,"80,1",componenti principali
6,   Proteine animali, g,"80,1",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"3,5",componenti principali
9,   Lipidi animali, g,"3,5",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,82,componenti principali
12,Carboidrati disponibili (MSE), g,"1,1",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"1,1",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"12,0",componenti principali
18,Ferro, mg,"3,3",minerali ed elementi in traccia
19,Calcio, mg,60,minerali ed elementi in traccia
20,Sodio, mg,500,minerali ed elementi in traccia
21,Potassio, mg,1500,minerali ed elementi in traccia
22,Fosforo, mg,450,minerali ed elementi in traccia
23,Zinco, mg,"1,60",minerali ed elementi in traccia
24,Magnesio, mg,133,minerali ed elementi in traccia
25,Rame, mg,"0,18",minerali ed elementi in traccia
26,Selenio, µg,"148,0",minerali ed elementi in traccia
27,Cloro, mg,76,minerali ed elementi in traccia
28,Iodio, µg,110,minerali ed elementi in traccia
29,Manganese, mg,"0,05",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,14",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,50",vitamine idrosolubili
32,Vitamina C, mg,0,vitamine idrosolubili
33,Niacina, mg,"3,50",vitamine idrosolubili
34,Vitamina B6, mg,"0,86",vitamine idrosolubili
35,Folati totali, µg,25,vitamine idrosolubili
36,Acido pantotenico, mg,"1,68",vitamine idrosolubili
37,Biotina, µg,"1,0",vitamine idrosolubili
38,Vitamina B12, µg,"10,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,0,retinolo equivalente
40,   Retinolo, µg,0,retinolo equivalente
41,   ß-carotene eq., µg,0,retinolo equivalente
42,Vitamina E (ATE), mg,"0,60",retinolo equivalente
43,Vitamina D, µg,tr,retinolo equivalente
44,Acidi grassi saturi totali, g,"0,68",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,04",acidi grassi
48,Acido palmitico, g,"0,47",acidi grassi
49,Acido stearico, g,"0,16",acidi grassi
50,Acidi grassi monoinsaturi totali, g,"0,50",acidi grassi
51,Acido palmitoleico, g,"0,09",acidi grassi
52,Acido oleico, g,"0,33",acidi grassi
53,Acidi eicosenoico, g,"0,07",acidi grassi
54,Acido erucico, g,"0,02",acidi grassi
55,Acidi grassi polinsaturi totali, g,"1,18",acidi grassi
56,Acido linoleico, g,"0,03",acidi grassi
57,Acido linolenico, g,tr,acidi grassi
58,Acido arachidonico, g,"0,12",acidi grassi
59,Acido eicosapentaenoico (EPA), g,"0,02",acidi grassi
60,Acido decosaesaenoico (DHA), g,"0,62",acidi grassi
61,Altri acidi grassi polinsaturi, g,"0,40",acidi grassi
62,Triptofano, mg,919,aminoacidi
63,Treonina, mg,4241,aminoacidi
64,Isoleucina, mg,3845,aminoacidi
65,Leucina, mg,6992,aminoacidi
66,Lisina, mg,8363,aminoacidi
67,Metionina, mg,2771,aminoacidi
68,Cistina, mg,961,aminoacidi
69,Fenilalanina, mg,4146,aminoacidi
70,Tirosina, mg,3213,aminoacidi
71,Valina, mg,4288,aminoacidi
72,Arginina, mg,5404,aminoacidi
73,Istidina, mg,2412,aminoacidi
74,Alanina, mg,5470,aminoacidi
75,Acido aspartico, mg,8764,aminoacidi
76,Acido glutammico, mg,12962,aminoacidi
77,Glicina, mg,3831,aminoacidi
78,Prolina, mg,3213,aminoacidi
79,Serina, mg,4090,aminoacidi
80,Glucosio, g,"1,1",zuccheri
81,Fruttosio, g,"0,0",zuccheri
82,Galattosio, g,"0,0",zuccheri
83,Saccarosio (MSE), g,"0,0",zuccheri
84,Maltosio (MSE), g,"0,0",zuccheri
85,Lattosio (MSE), g,"0,0",zuccheri
