,components,unit,value,section
0,Parte edibile, %,90,componenti principali
1,"Energia,  ricalcolata", kJ,579,componenti principali
2,"Energia,  Ric con fibra", kJ,579,componenti principali
3,"Energia,  ricalcolata", kcal,138,componenti principali
4,"Energia,  Ric con fibra", kcal,138,componenti principali
5,Proteine totali, g,"22,1",componenti principali
6,   Proteine animali, g,"22,1",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"5,5",componenti principali
9,   Lipidi animali, g,"5,5",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,76,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"71,7",componenti principali
18,Ferro, mg,"1,5",minerali ed elementi in traccia
19,Calcio, mg,12,minerali ed elementi in traccia
20,Sodio, mg,32,minerali ed elementi in traccia
21,Potassio, mg,260,minerali ed elementi in traccia
22,Fosforo, mg,200,minerali ed elementi in traccia
23,Zinco, mg,"2,70",minerali ed elementi in traccia
24,Magnesio, mg,28,minerali ed elementi in traccia
25,Rame, mg,"0,20",minerali ed elementi in traccia
26,Selenio, µg,"16,0",minerali ed elementi in traccia
27,Cloro, mg,110,minerali ed elementi in traccia
28,Iodio, µg,6,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,180,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,08",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,15",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"7,50",vitamine idrosolubili
35,Vitamina B6, mg,"0,53",vitamine idrosolubili
36,Folati totali, µg,4,vitamine idrosolubili
37,Acido pantotenico, mg,"0,79",vitamine idrosolubili
38,Biotina, µg,"3,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,5",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,10",retinolo equivalente
44,Vitamina D, µg,"0,40",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,44",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,01",acidi grassi
49,Acido palmitico, g,"0,75",acidi grassi
50,Acido stearico, g,"0,68",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"1,96",acidi grassi
52,Acido palmitoleico, g,"0,22",acidi grassi
53,Acido oleico, g,"1,74",acidi grassi
54,Acidi eicosenoico, g,"0,00",acidi grassi
55,Acido erucico, g,"0,00",acidi grassi
56,Acidi grassi polinsaturi totali, g,"1,17",acidi grassi
57,Acido linoleico, g,"0,75",acidi grassi
58,Acido linolenico, g,"0,00",acidi grassi
59,Acido arachidonico, g,"0,17",acidi grassi
60,Acido eicosapentaenoico (EPA), g,"0,01",acidi grassi
61,Acido decosaesaenoico (DHA), g,"0,02",acidi grassi
62,Altri acidi grassi polinsaturi, g,"0,21",acidi grassi
63,Triptofano, mg,346,aminoacidi
64,Treonina, mg,1107,aminoacidi
65,Isoleucina, mg,1206,aminoacidi
66,Leucina, mg,1895,aminoacidi
67,Lisina, mg,1935,aminoacidi
68,Metionina, mg,700,aminoacidi
69,Cistina, mg,386,aminoacidi
70,Fenilalanina, mg,959,aminoacidi
71,Tirosina, mg,1026,aminoacidi
72,Valina, mg,1198,aminoacidi
73,Arginina, mg,1401,aminoacidi
74,Istidina, mg,838,aminoacidi
75,Alanina, mg,1362,aminoacidi
76,Acido aspartico, mg,1842,aminoacidi
77,Acido glutammico, mg,2864,aminoacidi
78,Glicina, mg,1465,aminoacidi
79,Prolina, mg,809,aminoacidi
80,Serina, mg,1079,aminoacidi
81,Glucosio, g,"0,0",zuccheri
82,Fruttosio, g,"0,0",zuccheri
83,Galattosio, g,"0,0",zuccheri
84,Saccarosio (MSE), g,"0,0",zuccheri
85,Maltosio (MSE), g,"0,0",zuccheri
86,Lattosio (MSE), g,"0,0",zuccheri
