,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,3696,componenti principali
2,"Energia,  Ric con fibra", kJ,3696,componenti principali
3,"Energia,  ricalcolata", kcal,899,componenti principali
4,"Energia,  Ric con fibra", kcal,899,componenti principali
5,Proteine totali, g,"0,0",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"99,9",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"99,9",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,tr,componenti principali
18,Ferro, mg,tr,minerali ed elementi in traccia
19,Calcio, mg,tr,minerali ed elementi in traccia
20,Sodio, mg,tr,minerali ed elementi in traccia
21,Potassio, mg,tr,minerali ed elementi in traccia
22,Fosforo, mg,0,minerali ed elementi in traccia
23,Zinco, mg,tr,minerali ed elementi in traccia
24,Magnesio, mg,tr,minerali ed elementi in traccia
25,Rame, mg,tr,minerali ed elementi in traccia
26,Selenio, µg,tr,minerali ed elementi in traccia
27,Cloro, mg,tr,minerali ed elementi in traccia
28,Iodio, µg,11,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,tr,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,00",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,00",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,00",vitamine idrosolubili
35,Vitamina B6, mg,tr,vitamine idrosolubili
36,Folati totali, µg,tr,vitamine idrosolubili
37,Acido pantotenico, mg,tr,vitamine idrosolubili
38,Biotina, µg,tr,vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"27,42",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"15,70",acidi grassi
46,Acido miristico, g,"0,20",acidi grassi
47,Acido palmitico, g,"9,80",acidi grassi
48,Acido stearico, g,"4,00",acidi grassi
49,Acido arachidico, g,"0,50",acidi grassi
50,Acido beenico, g,"1,10",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"30,30",acidi grassi
52,Acido palmitoleico, g,"0,10",acidi grassi
53,Acido oleico, g,"29,90",acidi grassi
54,Acidi eicosenoico, g,"0,30",acidi grassi
55,Acidi grassi polinsaturi totali, g,"53,10",acidi grassi
56,Acido linoleico, g,"53,00",acidi grassi
57,Acido linolenico, g,"0,10",acidi grassi
58,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
59,Triptofano, mg,0,aminoacidi
60,Treonina, mg,0,aminoacidi
61,Isoleucina, mg,0,aminoacidi
62,Leucina, mg,0,aminoacidi
63,Lisina, mg,0,aminoacidi
64,Metionina, mg,0,aminoacidi
65,Cistina, mg,0,aminoacidi
66,Fenilalanina, mg,0,aminoacidi
67,Tirosina, mg,0,aminoacidi
68,Valina, mg,0,aminoacidi
69,Arginina, mg,0,aminoacidi
70,Istidina, mg,0,aminoacidi
71,Alanina, mg,0,aminoacidi
72,Acido aspartico, mg,0,aminoacidi
73,Acido glutammico, mg,0,aminoacidi
74,Glicina, mg,0,aminoacidi
75,Prolina, mg,0,aminoacidi
76,Serina, mg,0,aminoacidi
77,Glucosio, g,"0,0",zuccheri
78,Fruttosio, g,"0,0",zuccheri
79,Galattosio, g,"0,0",zuccheri
80,Saccarosio (MSE), g,"0,0",zuccheri
81,Maltosio (MSE), g,"0,0",zuccheri
82,Lattosio (MSE), g,"0,0",zuccheri
