,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1554,componenti principali
2,"Energia,  Ric con fibra", kJ,1562,componenti principali
3,"Energia,  ricalcolata", kcal,368,componenti principali
4,"Energia,  Ric con fibra", kcal,370,componenti principali
5,Proteine totali, g,"8,9",componenti principali
6,   Proteine animali, g,"6,9",componenti principali
7,   Proteine vegetali, g,"2,0",componenti principali
8,Lipidi totali, g,"10,4",componenti principali
9,   Lipidi animali, g,"10,3",componenti principali
10,   Lipidi vegetali, g,"0,1",componenti principali
11,Colesterolo, mg,168,componenti principali
12,Carboidrati disponibili (MSE), g,"63,6",componenti principali
13,   Amido (MSE), g,"29,5",componenti principali
14,   Carboidrati solubili (MSE), g,"34,1",componenti principali
15,Fibra alimentare totale, g,"1,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"19,4",componenti principali
18,Ferro, mg,"2,8",minerali ed elementi in traccia
19,Calcio, mg,9,minerali ed elementi in traccia
20,Sodio, mg,350,minerali ed elementi in traccia
21,Potassio, mg,82,minerali ed elementi in traccia
22,Fosforo, mg,121,minerali ed elementi in traccia
23,Zinco, mg,"0,70",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,00",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,12",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"0,50",vitamine idrosolubili
28,Vitamina B6, mg,"0,06",vitamine idrosolubili
29,Folati totali, µg,10,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,tr,retinolo equivalente
31,   Retinolo, µg,tr,retinolo equivalente
32,   ß-carotene eq., µg,tr,retinolo equivalente
33,Vitamina E (ATE), mg,"2,61",retinolo equivalente
34,Vitamina D, µg,"2,80",retinolo equivalente
35,Acidi grassi saturi totali, g,"5,12",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"3,33",acidi grassi
37,Acido oleico, g,"2,95",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,68",acidi grassi
39,Acido linoleico, g,"0,54",acidi grassi
40,Acido linolenico, g,"0,12",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,02",acidi grassi
