,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1110,componenti principali
2,"Energia,  Ric con fibra", kJ,1190,componenti principali
3,"Energia,  ricalcolata", kcal,262,componenti principali
4,"Energia,  Ric con fibra", kcal,282,componenti principali
5,Proteine totali, g,"40,6",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"40,6",componenti principali
8,Lipidi totali, g,"4,6",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"4,6",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"15,6",componenti principali
13,   Amido (MSE), g,"1,8",componenti principali
14,   Carboidrati solubili (MSE), g,"13,8",componenti principali
15,Fibra alimentare totale, g,"10,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"13,0",componenti principali
18,Ferro, mg,"28,9",minerali ed elementi in traccia
19,Calcio, mg,28,minerali ed elementi in traccia
20,Sodio, mg,87,minerali ed elementi in traccia
21,Potassio, mg,2846,minerali ed elementi in traccia
22,Fosforo, mg,612,minerali ed elementi in traccia
23,Zinco, mg,"12,20",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,30",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"1,27",vitamine idrosolubili
26,Vitamina C, mg,2,vitamine idrosolubili
27,Niacina, mg,"14,10",vitamine idrosolubili
28,Vitamina B6, mg,"0,97",vitamine idrosolubili
29,Folati totali, µg,163,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,0,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,0,retinolo equivalente
33,Vitamina E (ATE), mg,"0,12",retinolo equivalente
34,Vitamina D, µg,"2,10",retinolo equivalente
35,Acidi grassi saturi totali, g,"1,15",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"1,43",acidi grassi
37,Acido oleico, g,"0,65",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,65",acidi grassi
39,Acido linoleico, g,"0,59",acidi grassi
40,Acido linolenico, g,"0,06",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
