,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1674,componenti principali
2,"Energia,  Ric con fibra", kJ,1674,componenti principali
3,"Energia,  ricalcolata", kcal,403,componenti principali
4,"Energia,  Ric con fibra", kcal,403,componenti principali
5,Proteine totali, g,"28,5",componenti principali
6,   Proteine animali, g,"28,5",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"30,6",componenti principali
9,   Lipidi animali, g,"30,6",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,100,componenti principali
12,Carboidrati disponibili (MSE), g,"3,6",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"3,6",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"34,6",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,1145,minerali ed elementi in traccia
20,Sodio, mg,450,minerali ed elementi in traccia
21,Potassio, mg,107,minerali ed elementi in traccia
22,Fosforo, mg,700,minerali ed elementi in traccia
23,Zinco, mg,"5,00",minerali ed elementi in traccia
24,Magnesio, mg,35,minerali ed elementi in traccia
25,Rame, mg,"1,46",minerali ed elementi in traccia
26,Selenio, µg,"7,0",minerali ed elementi in traccia
27,Cloro, mg,690,minerali ed elementi in traccia
28,Iodio, µg,39,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,200,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,01",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,45",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"0,10",vitamine idrosolubili
35,Vitamina B6, mg,"0,09",vitamine idrosolubili
36,Folati totali, µg,20,vitamine idrosolubili
37,Acido pantotenico, mg,"0,40",vitamine idrosolubili
38,Biotina, µg,"3,0",vitamine idrosolubili
39,Vitamina B12, µg,"2,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,136,retinolo equivalente
41,   Retinolo, µg,124,retinolo equivalente
42,   ß-carotene eq., µg,70,retinolo equivalente
43,Vitamina E (ATE), mg,"0,44",retinolo equivalente
44,Vitamina D, µg,"1,10",retinolo equivalente
45,Acidi grassi saturi totali, g,"17,83",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"2,56",acidi grassi
47,Acido laurico, g,"0,97",acidi grassi
48,Acido miristico, g,"3,60",acidi grassi
49,Acido palmitico, g,"8,17",acidi grassi
50,Acido stearico, g,"2,54",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"6,14",acidi grassi
52,Acido palmitoleico, g,"0,81",acidi grassi
53,Acido oleico, g,"5,33",acidi grassi
54,Acidi grassi polinsaturi totali, g,"0,83",acidi grassi
55,Acido linoleico, g,"0,50",acidi grassi
56,Acido linolenico, g,"0,30",acidi grassi
57,Acido arachidonico, g,"0,03",acidi grassi
58,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
59,Triptofano, mg,454,aminoacidi
60,Treonina, mg,1104,aminoacidi
61,Isoleucina, mg,1473,aminoacidi
62,Leucina, mg,2687,aminoacidi
63,Lisina, mg,2435,aminoacidi
64,Metionina, mg,818,aminoacidi
65,Cistina, mg,187,aminoacidi
66,Fenilalanina, mg,1539,aminoacidi
67,Tirosina, mg,1675,aminoacidi
68,Valina, mg,1926,aminoacidi
69,Arginina, mg,966,aminoacidi
70,Istidina, mg,919,aminoacidi
71,Alanina, mg,869,aminoacidi
72,Acido aspartico, mg,2043,aminoacidi
73,Acido glutammico, mg,5981,aminoacidi
74,Glicina, mg,541,aminoacidi
75,Prolina, mg,3620,aminoacidi
76,Serina, mg,1725,aminoacidi
77,Glucosio, g,"0,0",zuccheri
78,Fruttosio, g,"0,0",zuccheri
79,Galattosio, g,"0,0",zuccheri
80,Saccarosio (MSE), g,"0,0",zuccheri
81,Maltosio (MSE), g,"0,0",zuccheri
82,Lattosio (MSE), g,"3,6",zuccheri
