,components,unit,value,section
0,Parte edibile, %,24,componenti principali
1,"Energia,  ricalcolata", kJ,282,componenti principali
2,"Energia,  Ric con fibra", kJ,282,componenti principali
3,"Energia,  ricalcolata", kcal,67,componenti principali
4,"Energia,  Ric con fibra", kcal,67,componenti principali
5,Proteine totali, g,"12,9",componenti principali
6,   Proteine animali, g,"12,9",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"1,7",componenti principali
9,   Lipidi animali, g,"1,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,65,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"82,8",componenti principali
18,Ferro, mg,"5,0",minerali ed elementi in traccia
19,Calcio, mg,57,minerali ed elementi in traccia
20,Sodio, mg,206,minerali ed elementi in traccia
21,Potassio, mg,347,minerali ed elementi in traccia
22,Fosforo, mg,141,minerali ed elementi in traccia
23,Zinco, mg,"1,60",minerali ed elementi in traccia
24,Magnesio, mg,86,minerali ed elementi in traccia
25,Rame, mg,"1,03",minerali ed elementi in traccia
26,Selenio, µg,"45,0",minerali ed elementi in traccia
27,Cloro, mg,480,minerali ed elementi in traccia
28,Manganese, mg,"0,45",minerali ed elementi in traccia
29,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
30,"Vitamina B2,  Riboflavina", mg,"0,11",vitamine idrosolubili
31,Vitamina C, mg,0,vitamine idrosolubili
32,Niacina, mg,"1,10",vitamine idrosolubili
33,Vitamina B6, mg,"0,34",vitamine idrosolubili
34,Folati totali, µg,6,vitamine idrosolubili
35,Acido pantotenico, mg,"0,21",vitamine idrosolubili
36,Biotina, µg,"6,0",vitamine idrosolubili
37,Vitamina B12, µg,"9,1",vitamine idrosolubili
38,   Retinolo eq. (RE), µg,60,retinolo equivalente
39,   Retinolo, µg,60,retinolo equivalente
40,   ß-carotene eq., µg,tr,retinolo equivalente
41,Vitamina E (ATE), mg,"0,13",retinolo equivalente
42,Vitamina D, µg,"1,10",retinolo equivalente
43,Acidi grassi saturi totali, g,"0,13",acidi grassi
44,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
45,Acido laurico, g,"0,00",acidi grassi
46,Acido miristico, g,"0,01",acidi grassi
47,Acido palmitico, g,"0,09",acidi grassi
48,Acido stearico, g,"0,04",acidi grassi
49,Acidi grassi monoinsaturi totali, g,"0,12",acidi grassi
50,Acido palmitoleico, g,"0,02",acidi grassi
51,Acido oleico, g,"0,03",acidi grassi
52,Acidi eicosenoico, g,"0,03",acidi grassi
53,Acido erucico, g,"0,04",acidi grassi
54,Acidi grassi polinsaturi totali, g,"0,10",acidi grassi
55,Acido linoleico, g,"0,02",acidi grassi
56,Acido linolenico, g,"0,00",acidi grassi
57,Acido arachidonico, g,"0,04",acidi grassi
58,Acido eicosapentaenoico (EPA), g,"0,02",acidi grassi
59,Acido decosaesaenoico (DHA), g,"0,03",acidi grassi
60,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
61,Triptofano, mg,167,aminoacidi
62,Treonina, mg,578,aminoacidi
63,Isoleucina, mg,448,aminoacidi
64,Leucina, mg,1030,aminoacidi
65,Lisina, mg,793,aminoacidi
66,Metionina, mg,326,aminoacidi
67,Cistina, mg,101,aminoacidi
68,Fenilalanina, mg,446,aminoacidi
69,Tirosina, mg,411,aminoacidi
70,Valina, mg,561,aminoacidi
71,Arginina, mg,1335,aminoacidi
72,Istidina, mg,264,aminoacidi
73,Alanina, mg,842,aminoacidi
74,Acido aspartico, mg,1387,aminoacidi
75,Acido glutammico, mg,1985,aminoacidi
76,Glicina, mg,809,aminoacidi
77,Prolina, mg,640,aminoacidi
78,Serina, mg,601,aminoacidi
79,Glucosio, g,"0,0",zuccheri
80,Fruttosio, g,"0,0",zuccheri
81,Galattosio, g,"0,0",zuccheri
82,Saccarosio (MSE), g,"0,0",zuccheri
83,Maltosio (MSE), g,"0,0",zuccheri
84,Lattosio (MSE), g,"0,0",zuccheri
