,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,191,componenti principali
2,"Energia,  Ric con fibra", kJ,192,componenti principali
3,"Energia,  ricalcolata", kcal,45,componenti principali
4,"Energia,  Ric con fibra", kcal,45,componenti principali
5,Proteine totali, g,"0,2",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"0,2",componenti principali
8,Lipidi totali, g,"0,1",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,1",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"11,5",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"11,5",componenti principali
15,Fibra alimentare totale, g,"0,1",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"88,0",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,7,minerali ed elementi in traccia
20,Sodio, mg,14,minerali ed elementi in traccia
21,Potassio, mg,61,minerali ed elementi in traccia
22,Fosforo, mg,6,minerali ed elementi in traccia
23,Zinco, mg,"0,06",minerali ed elementi in traccia
24,Magnesio, mg,6,minerali ed elementi in traccia
25,Rame, mg,"0,05",minerali ed elementi in traccia
26,Selenio, µg,"0,1",minerali ed elementi in traccia
27,Manganese, mg,"0,41",minerali ed elementi in traccia
28,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
29,"Vitamina B2,  Riboflavina", mg,"0,02",vitamine idrosolubili
30,Vitamina C, mg,46,vitamine idrosolubili
31,Niacina, mg,"0,27",vitamine idrosolubili
32,Vitamina B6, mg,"0,04",vitamine idrosolubili
33,Folati totali, µg,9,vitamine idrosolubili
34,Acido pantotenico, mg,"0,05",vitamine idrosolubili
35,Vitamina B12, µg,"0,0",vitamine idrosolubili
36,   Retinolo eq. (RE), µg,tr,retinolo equivalente
37,   Retinolo, µg,0,retinolo equivalente
38,   ß-carotene eq., µg,1,retinolo equivalente
39,Vitamina E (ATE), mg,"0,01",retinolo equivalente
40,Vitamina D, µg,"0,00",retinolo equivalente
41,Vitamina K, µg,"0,10",retinolo equivalente
42,Acidi grassi saturi totali, g,"0,01",acidi grassi
43,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
44,Acido laurico, g,"0,00",acidi grassi
45,Acido miristico, g,"0,00",acidi grassi
46,Acido palmitico, g,"0,01",acidi grassi
47,Acido stearico, g,"0,00",acidi grassi
48,Acidi grassi monoinsaturi totali, g,"0,01",acidi grassi
49,Acido palmitoleico, g,"0,00",acidi grassi
50,Acido oleico, g,"0,01",acidi grassi
51,Acidi eicosenoico, g,"0,00",acidi grassi
52,Acido erucico, g,"0,00",acidi grassi
53,Acidi grassi polinsaturi totali, g,"0,03",acidi grassi
54,Acido linoleico, g,"0,02",acidi grassi
55,Acido linolenico, g,"0,01",acidi grassi
56,Acido arachidonico, g,"0,00",acidi grassi
57,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
58,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
59,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
60,Triptofano, mg,2,aminoacidi
61,Treonina, mg,7,aminoacidi
62,Isoleucina, mg,7,aminoacidi
63,Leucina, mg,9,aminoacidi
64,Lisina, mg,10,aminoacidi
65,Metionina, mg,4,aminoacidi
66,Cistina, mg,5,aminoacidi
67,Fenilalanina, mg,8,aminoacidi
68,Tirosina, mg,7,aminoacidi
69,Valina, mg,9,aminoacidi
70,Arginina, mg,7,aminoacidi
71,Istidina, mg,4,aminoacidi
72,Alanina, mg,12,aminoacidi
73,Acido aspartico, mg,45,aminoacidi
74,Acido glutammico, mg,29,aminoacidi
75,Glicina, mg,9,aminoacidi
76,Prolina, mg,6,aminoacidi
77,Serina, mg,13,aminoacidi
78,Glucosio, g,"2,3",zuccheri
79,Fruttosio, g,"2,8",zuccheri
80,Galattosio, g,"0,0",zuccheri
81,Saccarosio (MSE), g,"6,3",zuccheri
82,Maltosio (MSE), g,"0,0",zuccheri
83,Lattosio (MSE), g,"0,0",zuccheri
