,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1690,componenti principali
2,"Energia,  Ric con fibra", kJ,1690,componenti principali
3,"Energia,  ricalcolata", kcal,406,componenti principali
4,"Energia,  Ric con fibra", kcal,406,componenti principali
5,Proteine totali, g,"33,9",componenti principali
6,   Proteine animali, g,"33,9",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"28,5",componenti principali
9,   Lipidi animali, g,"28,5",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,109,componenti principali
12,Carboidrati disponibili (MSE), g,"3,7",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"3,7",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"31,5",componenti principali
18,Ferro, mg,"0,2",minerali ed elementi in traccia
19,Calcio, mg,1169,minerali ed elementi in traccia
20,Sodio, mg,700,minerali ed elementi in traccia
21,Potassio, mg,120,minerali ed elementi in traccia
22,Fosforo, mg,692,minerali ed elementi in traccia
23,Zinco, mg,"4,00",minerali ed elementi in traccia
24,Magnesio, mg,63,minerali ed elementi in traccia
25,Rame, mg,"0,49",minerali ed elementi in traccia
26,Selenio, µg,"12,0",minerali ed elementi in traccia
27,Cloro, mg,960,minerali ed elementi in traccia
28,Iodio, µg,36,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,250,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,02",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,35",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,10",vitamine idrosolubili
35,Vitamina B6, mg,"0,12",vitamine idrosolubili
36,Folati totali, µg,5,vitamine idrosolubili
37,Acido pantotenico, mg,"0,25",vitamine idrosolubili
38,Biotina, µg,"6,0",vitamine idrosolubili
39,Vitamina B12, µg,"3,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,224,retinolo equivalente
41,   Retinolo, µg,209,retinolo equivalente
42,   ß-carotene eq., µg,89,retinolo equivalente
43,Vitamina E (ATE), mg,"0,55",retinolo equivalente
44,Vitamina D, µg,"0,50",retinolo equivalente
45,Acidi grassi saturi totali, g,"17,53",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"2,63",acidi grassi
47,Acido laurico, g,"0,81",acidi grassi
48,Acido miristico, g,"2,74",acidi grassi
49,Acido palmitico, g,"7,33",acidi grassi
50,Acido stearico, g,"2,79",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"7,29",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido oleico, g,"6,19",acidi grassi
56,Acidi eicosenoico, g,"0,22",acidi grassi
57,Acido erucico, g,"0,00",acidi grassi
58,Acidi grassi polinsaturi totali, g,"0,78",acidi grassi
59,Acido linoleico, g,"0,59",acidi grassi
60,Acido linolenico, g,"0,15",acidi grassi
61,Acido arachidonico, g,"0,00",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,04",acidi grassi
65,Triptofano, mg,310,aminoacidi
66,Treonina, mg,1100,aminoacidi
67,Isoleucina, mg,1390,aminoacidi
68,Leucina, mg,2820,aminoacidi
69,Lisina, mg,2470,aminoacidi
70,Metionina, mg,960,aminoacidi
71,Cistina, mg,200,aminoacidi
72,Fenilalanina, mg,1740,aminoacidi
73,Tirosina, mg,2000,aminoacidi
74,Valina, mg,1910,aminoacidi
75,Arginina, mg,820,aminoacidi
76,Istidina, mg,920,aminoacidi
77,Alanina, mg,950,aminoacidi
78,Acido aspartico, mg,2170,aminoacidi
79,Acido glutammico, mg,631,aminoacidi
80,Glicina, mg,640,aminoacidi
81,Prolina, mg,3020,aminoacidi
82,Serina, mg,1950,aminoacidi
83,Glucosio, g,"0,0",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"3,7",zuccheri
